annotatorID,language,question,translation,code,langID,nllb,gtr,wiki,wiki-size,acl,family,branch,morphology,script,order,region,speakers,proofed
800,Kirundi (Rundi),Ni kubera iki abakirisu ari benshi gose kurusha aba isilamu?,Why are there more Christians than Muslims?,rn-14,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
800,Kirundi (Rundi),Kw'idarapo ry' igihugu inyenyeri zitatu ziri hagati zisigura iki?,What do the three stars in the middle of the national flag represent?,rn-15,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
800,Kirundi (Rundi),Sigura igituma abana batoyi baheba amashure?,Explain why young children drop out of school?,rn-16,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
800,Kirundi (Rundi),kuberiki umuziki w'abarundi udatera imbere?,Why is the music of the Burundian not developing?,rn-17,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
800,Kirundi (Rundi),Ni gute bavura Ingwara ya malaria bakoresheje imiti y'ikirundi?,How do they traditionally treat malaria?,rn-18,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
800,Kirundi (Rundi),Ni kuberiki umutekano ari muke cane mu gihugu?,Why is there so little security in the country?,rn-19,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
800,Kirundi (Rundi),Ni gute umuvyeyi yohanura umwana ntiyibagire imigenzo?,How can a parent advise a child not to forget tradition?,rn-20,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
800,Kirundi (Rundi),Ni gute ubugeni bupangwa mu migenzo y'abarundi?,How are weddings organized in Burundi culture?,rn-21,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki abakiri bato benshi ubu bipfuza kuva mu gihugu baje hanze?,Why do many young people want to leave the country and go abroad?,rn-22,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),"Abazungu bataraza kutwigisha ijambo ry’Imana, abarundi barasenga? Basenga gute?","Before the white missionaries came to teach us the word of God, did Burundians pray? How?",rn-23,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),"Umuntu afise abana iyo yitavye Imana, mu migenzo y’abarundi asezerwa gute gushika ku rubanza rwa nyuma?","When a man who has children passes away, how are the mourning and funerals done?",rn-24,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Umukobwa kera avyariye igitwarire iwabo vyagenda gute?,What used happen to a girl who gets pregnant in her parents’ house without getting married?,rn-25,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Umukobwa yasaziye iwabo kera vyamugendera gute?,What used to happen to a girl who does not get married till she gets old?,rn-26,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Umugirwa wo gufuba umwami wagenda gute mu Burundi?,How was the Kings' funeral done in Burundi?,rn-27,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),"Mbega ko ata bimenyeshamakuru mu Burundi vyahahoze ku ntwaro ya cami, amatangazo y'i bwami bayamenyesha gute?","Since there were no medias in Burundi during the Monarchy, how were the announcements from the palace widespread?",rn-28,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Imbere y'uko abakoloni baza umwuga wo kudandaza wakorwa gute mu Burundi?,"Before the arrival of colonisers, how was the trade done in Burundi?",rn-29,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Imvura iyo itaze mu Burundi babigenza gute kugira isubire kugwa?,"When it delayed to rain in Burundi, what was done so that it could rain?",rn-30,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni iyihe miryango y'abahutu n'abatutsi n'abatwa igize abarundi?,"Which hutu, tutsi and twa clans make the Burundians?What was common to these clans as far as social life is concerned?",rn-31,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni izihe ntara kama z'uburundi? Erekana uturere tuzisangamwo n'igituma zitwa uko.,Which were the Traditional regions of Burundi? Show the areas in which we find them and why we call them so.,rn-32,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki intara ya Bugufi yakuwe ku Burundi ikaja kuri Tanzania?,Why was the Bugufi region detached from Burundi and attached to Tanzania?,rn-33,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki Umwana azoba umwami atarererwa i bwami kwa se?Yarererwa he? Kubera iki?,Why was the child who will replace his father to be the King not raised in his father's palace? Where was he raised and why?,rn-34,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni koko umwana azoba umwami yavukana imbuto? Sigura igituma ari vyo canke atari vyo.,"Was it really true that a child who will become a King was born with the seeds in his hands?
Explain why or why not.",rn-35,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki abatamvyi b'ingoma babanza gukura ibirato imbere yo kuvuza ingoma?,Why do the Burundian drummers not wear shoes while playing drums?,rn-36,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kuber iki umwami wa mbere w'uburundi yitwa Ntare?,Why was the first king of Burundi called Ntare (Lion)?,rn-37,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Uburundi bwatwarwa gute imbere y’intwaro ya cami?,How was Burundi ruled before the monarchy?,rn-38,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kera umuhungu ageze kwubaka urwiwe yabigenza gute?,"In the past, what steps could a man who was ready for marriage take?",rn-39,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni kubera iki umwami atimira ku wundi?,Why could not a new king be enthroned while the previous one is still alive?,rn-40,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),"Kubera iki abavyeyi babwira abana ko bishe imiserebanyi, canke ibikere nyina wabo aca acika amabere?",Why did parents tell kids that if they kill lizards or frogs the mother's breasts will be cut off?,rn-41,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Abana kera batangura kwambara impuzu z’ibiti bafise imyaka ingahe? Kubera iki?,"In the past, at what age could children start wearing clothes? Why?",rn-42,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki cazira ko umwana arya mugahinga ku mwaka mushasha?,Why was it forbidden for kids to eat at their neighbors’ house at the new year?,rn-43,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki ku munsi w'umuganuro hari abantu bo mu muryango umwe bahonyorwa n'inka zishotse kunywa amazi?,"On the day of Umuganuro event, there were people from a given clan who were trampled by the cattle. Why?",rn-44,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kera iyo abubakanye babuze uruvyaro babigenza gute?,"In the past, what could a married couple do in order to get children if they don't have them?",rn-45,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki amasaka azokoreshwa ku muganuro bayarinda kugira inyoni ntiziryemwo ishaka na rimwe kugeza bayakuye mu murima?,Why the sorghum to be used for the Umuganuro event was guarded to the extent that a single bird could not even eat one grain from that field till the day of harvest?,rn-46,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni kubera iki amasanganya y’imodoka ari menshi mu gihugu?,Why are there lots of car accidents in Burundi?,rn-47,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki abantu benshi banyuruzwa mu Burundi?,Why are there many people kidnapped in Burundi?,rn-48,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),"Ni kubera iki Umukuru w’igihugu c’uburundi atagira indege, iyo afashe ingendo yipakiza nk’abandi?",Why doesn't the President of Burundi have a private jet and travels like a regular passenger?,rn-49,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Kubera iki amahera y’Uburundi aguma ata agaciro birenze?,Why is the Burundian currency highly devaluating?,rn-50,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Abanyagihugu baguma banyuruzwa bicwa mu Burundi bazira iki?,Why are people being kidnapped and killed in Burundi?,rn-51,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni Kubera iki twahevye gukoresha imiti kama kandi yaravura indwara nyinshi?,Why did we stop using traditional medicines while they treated many diseases?,rn-52,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni kubera iki uburundi ata muyagankuba ukwiye bufise kandi bufise ibiyaga vyinshi?,Why does Burundi not have enough electricity while it has lots of lakes?,rn-53,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Ni kubera iki umwami yaba afise abagore mu turere twinshi tw’igihugu?,Why would a king have wives in many regions of the country?,rn-54,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Amasezerano yo kwakwa akarere ka Bugufi yasinyiwe na ba nde? Ryari? Kubera iki?,Who signed the agreement that deprived Burundi of the region of Bugufi? When? Why?,rn-55,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
494,Kirundi (Rundi),Umugabo yemeye kwigura umwami Mwezi Gisabo yitwa gute? Hari habaye iki?,What is the name of the man who accepted to die in order to save the king Mwezi Gisabo? What had happened?,rn-56,rn,TRUE,FALSE,TRUE,645,164,Niger-Kongo,Atlantic–Congo,agglutinative,Latin,SVO,Burundi,12-13M,TRUE
811,Wolof,Naka la ñuy defè lël?,How is 'lël' done?,wo-01,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan moy còssan Serer yi?,What is the origins of 'Serer'?,wo-02,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan mo wuttële Tukuleur yi ak Peulh yi?,What is the difference between 'Tukuleur' and 'Peulh'?,wo-03,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan moy còssan kankourang?,What is the origin of 'kankourang'?,wo-04,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Naka la ñuy féccé mbalax?,How to dance 'mbalax'?,wo-05,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Naka lañuy toggé Cébbu Jën?,How to cook 'Cébbu Jën'?,wo-06,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan moy còssan Mbalax?,What is the origin of 'Mbalax'?,wo-07,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lutax xalé buy jooy guddi ñu naan dara la?,"When a baby cries a lot at night, why do people say that it's supernatural?",wo-08,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan motax ndaw yi di jël gaal gi ngir dem bitim rew?,Why do young people take canoes to go abroad?,wo-09,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Naka lañuy défé Jambadon?,How do we do 'Jambadon'?,wo-10,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lutax bo waxé lu bonn ñu naan nga lal suuf sa gëmeñ?,"When you say bad thing, why people tell you to put sand on your mouth?",wo-11,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,"Lan motax ci askanu Mandingue yi, jigéen bu mënul am dom ñu koy wowé benen tur ndax mu am dom?","Why in Mandinka tribe, when a woman can't have a baby, she's called by another name to increase her chance to have one?",wo-12,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lutax ñu naan waro wowé xorom tuuram ci guddi?,Why do people say you shouldn't call salt by its name at night?,wo-13,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan motax ñu naan waro genee safara ci kër guddi?,Why do people say you shouldn't take burning charcoal out of home at night?,wo-14,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan moy njariñu dëkuwaayu Gorée?,What is the importance of Gorée Island?,wo-15,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Nuñuy togge mafe?,How is 'mafe' cooked?,wo-16,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Kan mo nekon Cheikh Ahmadou Bamba?,Who was Cheikh Ahmadou Bamba?,wo-17,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan motax ñuy def magal Tivaouane?,Why do we celebrate 'magal Tivaouane'?,wo-18,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan mo wuttële Serer yi ak Joola yi?,What is the difference between 'Serer' and 'Joola'?,wo-19,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Tùru Île de Gorée fumu joge?,Where did the name of Gorée Island come from?,wo-20,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Kan mo nekon Cheikh Anta Diop?,Who was Cheikh Anta Diop?,wo-21,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Kan mo nekon Baye Niass?,Who was Baye Niass?,wo-22,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan moy còssanu lamb?,What is the origin of Senegalese wrestling?,wo-23,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan motax Gorée am këru jàam?,Why does Gorée have a slave house?,wo-24,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
811,Wolof,Lan motax Senegal bari këru diine?,Why are there so many religious brotherhoods in Senegal?,wo-25,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lu waral ken du jaay pusso guddi?,Why does nobody sell needles at night?,wo-26,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lan la ñuy woowe djambadong?,What does 'djambadong' refer to?,wo-27,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Naka la ñuy togge cèbbu jaga?,How do we prepare rice and red stew?,wo-28,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lan mo tax ñu naan garab u guuy kenn du ko gor?,"Why do we say ""you must not cut down a Baobab tree""?",wo-29,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Leebu yi ab xèet la wala ab askaan?,Are the Lebu an ethnic group or a community?,wo-30,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lu waral ñuy wott kawar u liir ci besub tudd bi?,Why is a baby's hair shaved on the day naming day ceremony?,wo-31,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Ndax mëne nga ma netali ci gattal jaar jaar u Seriñ Touba?,Can you tell me a short story about Serign Touba?,wo-32,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lan mo wuutële sereer Sine ak sereer Saloum?,What's the difference between the serere dialect from Sine and the one from Saloum?,wo-33,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Cosaan u laax ci ceet bu bess fan la juge?,"What's the origin of the ""laax"" tradition for the bride in marriage?",wo-34,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lan mo wuutële Tarikh Tijan ak Tarikh Muurit ci Senegal?,What's the difference between the Tijaniya Tariqya and the Murid Tariqya in Senegal?,wo-35,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,"Battu ""Wolof Njaay nee na"" fan la sosso?","Where does the expression ""Wolof Njaay nee na"" (""Wolof Njaay said"") takes its origin from?",wo-36,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lu wuutële warugar takk jabar ci Olof yi ak ci Soce yi?,What is the difference of marriage dowry between Wolof people and Sosseh people?,wo-37,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Ndax cosaan u Kassak ak Bukut amna dara lu ci niro?,Are there any similarities between the Kassack and Bukut traditional events?,wo-38,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lu tax Senegal Sharia amufi sëgëm julit yi ño fi gënë baré?,Why isn't Chariah law applied in Senegal even though its people are for the most Muslims?,wo-39,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,"Appel Layenne yi, lan la ñu fey maggal?","What is celebrated on the day of ""Appel Layenne""?",wo-40,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,"Ndax mën nga ma nettali la xewon ca Nder ba waral baatu ""Talaatay nder""?","Can you tell me the event which happened in Nder and to which the expression ""Nder's Tuesday"" refer to?",wo-41,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Ci askaan u Xal Puular naka la ñuy topantale tuur xalee yi suñu sukëndiko ci judd u?,"In the Fulani community, how are children given names according to birth order?",wo-42,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Ci njangum diine Lislam lan la juroom ñarr i fuuk yi di tekki?,"In the Islamic religious teaching, what's the meaning of the seven tens?",wo-43,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Lu tax ñuy teree dox ci bayaal digg u njoloor?,Why is it not recommended to walk in open fields in the middle of the day?,wo-44,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
734,Wolof,Naka la ñuy togge cébb u kéthiax?,How do we cook rice with salted fish?,wo-45,wo,TRUE,FALSE,TRUE,1690,532,Niger-Kongo,Atlantic–Congo,agglutinative,Latin primarily,SVO,Senegal,12.3M,TRUE
