annotatorID,language,question,translation,code,langID,nllb,gtr,wiki,wiki-size,acl,family,branch,morphology,script,order,region,speakers,proofed
684,Afar,Teerul sinam boynak lee elle tayyaaqem aninnaay?,How do the people collect water from boina (fumarole) in Teru? (a district in the Afar region),aa-13,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Ixbonta yaanam macaay?,What is edbonta? (a cultural practice),aa-14,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Xaasiga yaanam macaay?,What is dasiga? (a cultural practice),aa-15,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Sultan Macammad Canfaxek illalta kah iyyeenim macak teneeh?,"Why was the name ""illalta"" (ever-flwong river) given to Sultan Mohammed Hanfade?",aa-16,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Absuma rihim yaanam maca yaanamaay?,What is Absuma Marriage?,aa-17,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Basiita mannal bicsaanaah?,How is the basita (Afar women's hair style) made?,aa-18,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Danaakil rammaya ardi migaq ankek geeh?,From where did the Danakil depression get its name?,aa-19,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Saga geeri namma lakal massa iyya qafar missili ma farmo leeh?,"What does the Afar proverb ""A cow's tail is equidistant from both its legs"" (saga geri nama lakal masa) mean?",aa-20,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Sultaan Macammad Yayyo 1939 Room fan kah gexem macak teneeh?,Why did Sultan Mohammed Yayo travel to Rome in 1939?,aa-21,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Danaakil rammaya ardi habugya bisu kah lem macaay?,Why is Danakil depression so colourful?,aa-22,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Qabdallale miyyak teneeh?,Who was Abdallah Lee?,aa-23,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Qadaal sultaanet inayta magaala Hararak Aysaqiita fan kah korsem macak teneeh?,Why did the Sultanate of Adal move its capital from Harar to Aussa?,aa-24,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
684,Afar,Qafar qaadah canti maylammo kalaatah kah sugtem macaay?,Why was the sale of milk considered taboo in Afar culture?,aa-25,aa,FALSE,FALSE,FALSE,0,<80,Afro-Asiatic,Cushitic,agglutinative,Latin,SOV,"Ethiopia, Djibouti, Eritrea",2.6M,FALSE
