annotatorID,language,question,translation,code,langID,nllb,gtr,wiki,wiki-size,acl,family,branch,morphology,script,order,region,speakers,proofed
900,Fijian,E rawa beka li ni tautauvata na i balebale ni mata tamata o ya na kai Viti kei ira na iTaukei?,"Do the terms ""Fijian"" (kai Viti) and ""iTaukei"" refer to the same ethnic group?",fj-31,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,"Ni dua na lewe ni vanua daulesutale ki na nona vale ni sa buto na bogi, na cava e kilikili kina mo virika vakayawa sara na vatu sabera ni ko na curu taumada ki na nomu loma ni vale?","When a person walks home late at night, why is it said that they should throw a stone as far as they can before entering their house?",fj-32,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,O cei ko Ratu Sukuna?,Who was Ratu Sukuna?,fj-33,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,O iko na cakava vakacava na kakana ka daukilai kina nida kai Viti o ya na rourou vakautona?,How would you make the Fijian delicacy of 'rourou vakautona' that is unique to your Fijian culture?,fj-34,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Sa dau kauta maivei na noda matanitu na ivurevure vakailavo ki na noda vanua me rawa ni vakavuna kina na tiko sautu?,Where does our government bring in financial resources to our country to promote prosperity (show signs of stabilization)?,fj-35,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava na vuna e sega ni vakatarai mera vakaisala o ira na turaga ka mera vakatabui o ira na marama mera vakatarusese ena loma ni dua na koro vakaviti?,Why are men not allowed to wear hats and women forbidden from wearing pants or shorts in a Fijian village?,fj-36,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava beka e a buli kina na i vakatakarakara kei Ratu Sukuna?,Why was the statue of Ratu Sukuna created?,fj-37,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava na vuna sa rui mareqeti kina na tabua?,Why is the whale's tooth so highly valued?,fj-38,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na gauna vakacava era dau daramaka kina na isulu-vaka-taga o ira na turaga?,When does men wear 'isulu-vaka-taga'?,fj-39,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava na vuna e daukune ga iVanua Levu na tagimoucia ka sega ni daukune ena veiyanuyanu tale e iViti?,What is the reason that the Tagimoucia plant is only found on Vanua Levu and not on the other islands of Fiji?,fj-40,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava sara mada era daumarautaka na iTaukei na nona sa koti na drauniuluna na gonelailai iTaukei e na matai ni gauna?,Why do the iTaukei celebrate the first hair cut of an iTaukei child?,fj-41,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Sa dau vakayacori vakacava na butu vatu katakata?,How is a fire walking ceremony performed?,fj-42,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava na ibalebale ni ivakatakilakila ka tabaki toka na noda kuila ni matanitu?,What do the images shown by the nation's flag represent?,fj-43,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,"Ni sucu na gone ulumatua iTaukei, na cava na vuna dauvakayacani kina na gone vei ira na wekana na tama ni gone?","When the first child of an iTaukei couple is born, why do the child has to be named after someone from the father's side of the family?",fj-44,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava na vuna a tokitaki kina na koroturaga mai Levuka ki Suva?,Why was the capital city moved from Levuka to Suva?,fj-45,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,O cei ko Ratu 'Sir' Kamisese Mara?,Who is 'Ratu' Sir Kamisese Mara?,fj-46,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Era kauta maivei na noda timi ni rakavi lewe yavitu mena yaca ni timi na 'Flying Fijians'?,How did the nation's rugby sevens team get their name of the Flying Fijians?,fj-47,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Na cava daucaka na gauna era daucuruma na koro Vaka Viti ko ira na Vulagi?,What are the Fijian customs that are performed when a visitor(s) enters the village?,fj-48,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,Iko matanataka vakacava na meke?,How would you perform the 'meke'?,fj-49,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
900,Fijian,"Na cava na vuna era tauyavutaka na PAP (People Alliance Party), ko ira na lewe taumada ni SDLP (Soqosoqo Duavata Ni Lewe Ni Vanua Party)?",What is the reason the former members of SDLP (Soqosoqo Duavata Ni Lewe Ni Vanua Party) formed the PAP (People Alliance Party)?,fj-50,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,"Na cava na vuna dauvakatabui kina na iqoliqoli na gauna sa mate kina na Turaga Bale, ka cava na kena balavu ni vakatatabu?",Why do the villagers disallow fishing in their waters and for how long when a chief of a certain village dies?,fj-51,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Iko cakava vakacava na saparaki?,How do you make 'saparaki'?,fj-52,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Iko cakava vakacava na qalu?,How do you make 'qalu'?,fj-53,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Iko cakava vakacava na vakasakera?,How do you make 'vakasakera' ?,fj-54,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Iko cakava vakacava na kai vakasoso?,How do you make 'Kai vakasoso' ?,fj-55,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava beka meu cakava mena rawa kina na card ni basi ni nodra na malumalumu?,How What do I need to do in order to create obtain a bus card for the elderly?,fj-56,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na caka beka vakacava me dua noqu laiseni ni draiva?,How do I go about making a drivers license?,fj-57,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava me'u cakava mena rawa ni'u volia mena dua kina na noqu tiki ni qele?,What can I do to be able to buy a piece of land?,fj-58,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava na bibi ni vaqiqi moli?,"What is the significance of ""vaqiqi moli"" or the rolling of oranges?",fj-59,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,"Na cava daudiriki kina na tabua vua (dua) na marama, ka sa mate na watina?","Why do they return the whales tooth to the woman's family, when the husband dies?",fj-60,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Daucaka vakacava na veiduguci ena bula vaka itaukei?,How do the iTaukei conduct an official engagement?,fj-61,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava e daucaka vei ira na cauravou ena gauna ni curu ibure?,What traditions are observed during the circumsion of Fijian boys?,fj-62,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava meu na cakava mena rawa kina ni ciqoma na veivuke ni Social Welfare?,What should I do to be able to get Social Welfare assistance?,fj-63,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava daucaka ni sa oti na bogi duanadrau nona leqa na wekada?,What is usually done 100 nights after the death of a loved one?,fj-64,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava e a soli kina o Viti Ki Peretania?,Why was Fiji ceded to Great Britain?,fj-65,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava na vuna e sa vakacegui kina na Minisita ni Vuli o Asaeli Radrodro mai na Palimedi?,"Why was the minister of Education, Asaeli Radrodro, dismissed from cabinet?",fj-66,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava na itukuni me baleta na ura damu ni Vatulele?,What is the myth behind the red prawns of Vatulele?,fj-67,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava daucaka ni cara na bulubulu?,What is typicaly observed during the clearing of burial site?,fj-68,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Daucaka vakacava na vakatoka yaca?,How do the iTaukei give a name for the child?,fj-69,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava na vuna a veisautaki kina na yaca ni mataivalu ni Viti?,Why was the name of the Fiji army changed?,fj-70,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,O cei o Sitiveni Rabuka?,Who is Sitiveni Rabuka?,fj-71,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Na cava na cakacaka ni Tabana Ni Qele Maroroi se na iTaukei Land Trust Board?,What is the work of the iTaukei Land Trust Board,fj-72,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,O cei o Ratu Ra La?,Who is Ratu Ra La?,fj-73,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,E A kasa vakacava na waqa na Sinuwasa?,How did the Sinuwasa get stuck in the sea ?,fj-74,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
1010,Fijian,Daudigitaki vakacava na Peresitedi kei Viti?,How is the Fijian president chosen?,fj-75,fj,TRUE,FALSE,TRUE,1289,56,Austronesian,Malayo-Polynesian,agglutinative,Latin,VOS,Fiji,640K,TRUE
