Language,Source,Collector,Link,Question,Question (English),Top Answer,Top Answer (English)
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__egyeb-kerdesek__12465046-mi-a-kulonbseg-a-toltott-tojas-es-a-kaszinotojas-kozott,Mi a különbség a töltött tojás és a kaszinótojás között?,What is the difference between a stuffed egg and a casino egg?,"A kaszinó is töltött csak besamell,mustár, só.bors,tört tojássárgája a töltelék.

A töltött tojast bármivel tölthető pl.kaviáros,májas,gombás stb....
","The casino is also filled with only béchamel sauce, mustard, salt and pepper, and beaten egg yolk.

The filled egg can be filled with anything, e.g. caviar, liver, mushrooms, etc."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__egyeb-kerdesek__12533238-hogyan-lehet-kerni-vezetoi-engedely-cserejet-a-102-es-kod-miatt,"Hogyan lehet kérni vezetői engedély cseréjét a 102-es kód miatt?

Most lett meg a 2. Csoportu orvosi alkalmasságim és munka miatt kellene jogosítványba bejegyzett 102-es kód, most 101-es van. Ügyfélkapun nem találtam ilyen információt, a kormányablakban pedig szépen szólva el lettem küldve melegebb éghajlatra mert miért nem tudom ezt. Annyit elárultak, hogy lehet azt amit akarok, de azt már nem mondták el, hogy hogyan.","How to request a driver's license replacement due to code 102?

I just got the 2nd Group medical qualification and because of work I should have code 102 registered in my driver's license, now I have 101. I couldn't find such information on the customer portal, and in the steering wheel window I was told to be sent to a warmer climate because I don't know why. They told me that I could have what I wanted, but they didn't tell me how.","Minek akarsz 102-es kódot a jogsidba? Az a hivatásosoknak van vagyis akinek minimum C kategóriás a jogsija, ráadásul ez esetben csak 5 évre kapod meg az orvosit. ( én csak szívásnak érzem, mert utoljára a seregben vezettem teherautót 30 éve)

Ha mindenképpen szeretnél ilyen kódot, akkor elmész a dokidhoz, és csináltatsz vele 2-es orvosi alkalmasságit, majd okmányirodában új jogsit, ezzel a ""korlátozással""
","Why do you want code 102 in your license? It is for professionals, i.e. those who have a minimum category C license, and in this case you only get the medical license for 5 years. (I feel like it sucks because the last time I drove a truck was in the army 30 years ago)

If you absolutely want such a code, you go to your doctor and have him do a 2nd medical fitness test, then a new legal one at the document office, with this ""restriction""."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/etelek-italok__elelmiszerek__12532868-lehet-meg-valahol-kimert-vagy-fagyasztott-sprotnit-kapni,"Lehet még valahol kimért vagy fagyasztott sprotnit kapni?

ugy értem hogy esetleg lidl vagy tescoban van?","Is it still possible to get measured or frozen sprotni somewhere?

I understand that it might be in Lidl or Tesco?","Konkrétan sprotni kell, vagy általánosságban apróhal? Utóbbi mindig van az Auchanban.


[link]


De mondjuk nagykerből vagy a gyártótól olcsóbb:


[link]


[link]
","Do you need sprats in particular, or small fish in general? The latter is always in Auchan.


[link]


But let's say it's cheaper from wholesale or from the manufacturer:


[link]


[link]"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/emberek__lakohely-szomszedok__12533395-miert-koltoznek-haza-a-kivandorolt-magyarok,"Miért költöznek haza a kivándorolt magyarok?

Beszélgettünk baráti és családi körben is arról, hányan terveznek kiköltözni, hány olyan ismerős van, aki végül kiköltözött, és levegőbe beszélés helyett kíváncsiságból olvastunk is statisztikákat. Összességében az elmúlt pár évben több kivándorolt magyar költözik haza, mint ahány magyar külföldre költözik.

Találtunk cikkeket arról is, hogy aki kiköltözik, mivel indokolja, mik az okai erre, viszont arról nem találtunk statisztikát, cikket, adatot, felmérést, hogy a visszatérők miért költöztek vissza.

Így kérdésem egyrészt azokhoz szól, ha vannak itt olyanok, akik külföldről költöztek vissza Magyarországra, vagy ismernek ilyen embereket: miért költöztek ki és miért jöttek haza? Mennyi idő után?

A kérdésem másik fele pedig inkább egy kérés: tudnátok-e néhány erre vonatkozó felmérés eredményeit linkelni?


Láttam 1-2 ilyesmi kérdést is itt gyakorin, de értelmes válaszokat nem igazán találtam benne. Ezért kérlek, amennyire lehet, politikamentes, és spekulációktól mentes válaszokat írjatok! Vagy saját/ismerős tapasztalatát, vagy hivatalos adatokkal alátámasztott válaszokat (Tehát a ""rájöttek hogy nincs kolbászból a kerítés"" típusú válaszokkal, légyszi, kíméljétek a válaszszekciót!)


Többek közt ezeket a statisztikákat futottunk át (a teljesség igénye nélkül):


[link]


[link]


[link]


[link]

","Why do emigrant Hungarians move home?

We talked with friends and family about how many people are planning to move out, how many people we know who have finally moved out, and instead of talking to the air, we read statistics out of curiosity. Overall, in the last couple of years, more Hungarian emigrants have moved home than Hungarians have moved abroad.

We also found articles about those who move out, how they justify it, and what the reasons are, but we did not find any statistics, articles, data, or surveys about why the returnees moved back.

So my question is addressed to those who have moved back to Hungary from abroad, or know such people: why did they move out and why did they come home? After how long?

The other half of my question is more of a request: could you please link the results of some relevant surveys?


I've seen 1-2 questions like this frequently here, but I haven't really found meaningful answers. Therefore, please write answers free of politics and speculation as much as possible! Either your own/acquaintance's experience, or answers supported by official data (So with answers of the ""they realized that the fence is not made of sausage"" type, please spare the answer section!)


Among other things, we ran through these statistics (without claiming to be complete):


[link]


[link]


[link]


[link]","Nem több ilyen ismerősöm van. Az okok: kinti rossz közbiztonság (migránsok), javuló hazai kereseti lehetőségek, magánéleti problémák (elvált a külföldi férjétől), kinti rossz egészségügyi ellátás (bizony!)","I don't have any more friends like that. The reasons: poor public safety abroad (migrants), improved domestic earning opportunities, private life problems (divorced from her foreign husband), poor health care abroad (of course!)"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/utazas__repules-repulojegyek__10204520-most-akkor-a-brexit-utan-ervenyes-vagy-sem-a-szemelyim-ha-haza-akarok-utazni,"Most akkor a Brexit után érvényes vagy sem a személyim ha haza akarok utazni?

Ha jól tudom, Október 31.-e után megtörtént a Brexit, és elvileg már nem jó a személyi, ha repülővel haza akarok utazni.

Sajnos az útlevelem lejárt, vagy az útlevelem se lenne alkalmas ha nem járt volna le?


Nem tudom, hol tájékozódjak a témában, akár idevonatkozó cikket is linkelhettek.


Köszi előre is a válaszokat.

","Now, after Brexit, is my ID valid or not if I want to travel home?

As far as I know, Brexit happened after October 31st, and in principle it is no longer a good idea personally if I want to travel home by plane.

Unfortunately, my passport has expired, or would my passport not be valid if it hadn't expired?


I don't know where to get information on the subject, you could even link to a related article.


Thanks in advance for the answers.","""Ha jól tudom, Október 31.-e után megtörtént a Brexit""


Nem történt meg. Az új határidő január 31. Hogy mi és hogyan lesz jó, az meg majd kiderül. Pont az van, hogy nincs megegyezés... A legrosszabb ami történhet veled az az, hogy útlevél (és vízum) hiányában kitoloncolnak a kilépés után. De úgyis eljönnél. Viszont nyilván nem lesz ilyen gond.
","""As far as I know, Brexit happened after October 31""


Not happened. The new deadline is January 31. It remains to be seen what and how it will be good. The only thing is that there is no agreement... The worst that can happen to you is that you will be deported after exiting the country if you do not have a passport (and visa). But you would come anyway. But of course there won't be such a problem."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/politika__magyar-politika__12541561-a-nemzeti-konzultacios-kerdoivet-kitoltok-szama-alapjan-helytallo-az-a-kovetkezt,"A nemzeti konzultációs kérdőívet kitöltők száma alapján helytálló az a következtetés, hogy a Fidesz-KDNP biztos szavazóinak száma jelenleg legfeljebb 1,5 millió körül lehet?","Based on the number of people who completed the national consultation questionnaire, is it correct to conclude that the number of Fidesz-KDNP sure voters can currently be around 1.5 million at the most?",Nincs szoros összefüggés. A közvéleménykutatások szerint ennél többen támogatják őket.,"There is no close correlation. According to opinion polls, more people support them."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/politika__magyar-politika__12548507-magyarorszagnak-bevalt-az-egy-kulcsos-ado,Magyarországnak bevált az egy kulcsos adó?,Has the flat rate tax worked for Hungary?,Lölőéknek biztosan.,Definitely a driving wedge.
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/politika__magyar-politika__12548463-miert-olcsobb-ausztriaba-a-magyar-pick-szalami-mint-itthon-oda-meg-ki-is-kell-s,Miért olcsobb Ausztriába a magyar pick szalámi mint itthon? Oda meg ki is kell szállitani.,Why is Hungarian pick salami cheaper in Austria than here? It has to be delivered there.,"""359 forinttal, azaz kb. 3,6 százalékkal olcsóbb ebben a konkrét határmenti boltban, mint az itthoni nagy láncoknál.""


""A Pick Szeged Zrt. korábban az eltérő árazási gyakorlattal és az alacsonyabb áfával magyarázta, hogy egyes nyugati országokban olcsóbbak a termékeik, mint Magyarországon.""


Áfa:

""Ez például Ausztriában 10%, míg nálunk 27%.""


[link]


Szóval olyan hű de sokkal nem olcsóbb, és még a gyártó magyarázata is logikus.
","""It is HUF 359, i.e. about 3.6 percent cheaper in this specific border shop than in the big domestic chains.""


""Pick Szeged Zrt. previously explained that their products are cheaper in some Western countries than in Hungary with different pricing practices and lower VAT.""


VAT:

""This is, for example, 10% in Austria, while here it is 27%.""


[link]


So it's so true, but not much cheaper, and even the manufacturer's explanation is logical."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/politika__kulfoldi-politika__12548445-a-svedeknek-nem-is-olyan-fontos-a-nato-tagsag-hiszen-nem-tettek-lepest-a-proble,"A svédeknek nem is olyan fontos a Nato tagság? Hiszen nem tettek lépést a problémák megoldására, elutasították Orbán Viktor meghívóját.

Ha még tárgyalni sem akarnak, akkor gondolom nem érdekli őket.

Ha nekik nem fontos, akkor nekünk miért legyen az?","Is NATO membership not so important to the Swedes? After all, they did not take any steps to solve the problems, they rejected Viktor Orbán's invitation.

If they don't even want to negotiate, I guess they're not interested.

If it's not important to them, why should it be to us?
","Orbán megtette amit tehetett, támogatta a tagságukat és meg is hívta a svédeket tárgyalni róla ismét. A parlamenti képviselők szerintem most még kevésbé gondolják úgy hogy olyasvalakit kellene bevenni a szövetségbe aki így viselkedik velünk.

A svédek nem is akarnak tagok lenni. Ez is olyan mint a többi ügy az eu-ban, ráhagyják a magyarokra hogy nemet mondjanak a baromságokra és közben örülnek, mert ők sem akarták, hogy megtörténjen.
","Orbán did what he could, he supported their membership and invited the Swedes to discuss it again. In my opinion, the members of parliament now think even less that someone who behaves like this towards us should be included in the alliance.

The Swedes don't even want to be members. This is like the other cases in the EU, they leave it to the Hungarians to say no to the nonsense and they are happy in the meantime, because they didn't want it to happen either.
"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/politika__rendorseg__12548320-miert-nem-hoz-letre-a-magyar-rendorseg-kiberbunozo-elleni-csoportokat-orszag-sze,"Miért nem hoz létre a magyar rendőrség kiberbűnöző elleni csoportokat ország-szerte?

Ahogy tapasztalom az elmúlt néhány évben jócskán elszaporodott az internetes bűnelkövetések száma. Ide sorolok mindent, amit interneten követnek el kezdve a banki adatok ellopásával egészen a marketplaces és egyéb használt holmival kereskedő oldalakon elkövetett csalásokig. És ezzel közel sem merítettem ki a netes bűncselekmények repertoáját. Jómagam is voltam már áldozata ilyesminek, a kártyám adatai bent maradtak egy felhasználói fiókban, amit feltörtek és 120.000 Forintot levásároltak a számlámról. Természetesen rögtön a rendőrséghez fordultam, de pechemre egy kőkorszaki nyomozót fogtam ki, aki az éjszaka közepén ügyeletes volt, elég nehéz volt neki elmagyarázni a dolgokat. Szerencsére a bank vissza tudta szerezni a pénzemet, de ha a rendőrségen múlt volna ihattam volna rá egy pohár vizet. Felmerült tehát bennem, hogy a rendőrség miért nem hoz létre legalább megyénként egy-egy ilyen csoportot, ahol hozzáértők foglalkoznának ilyen esetekkel? Szerintem lassan gyakoribbá válnak az ilyen bűncselekmények, mint pl. utcai kifosztás, rablás és sorra azt tapasztalom, hogy a rendőrség az esetek többségében tehetetlen.","Why don't the Hungarian police create anti-cybercriminal groups across the country?

As I have seen, the number of internet crimes has increased considerably in the last few years. Here I list everything that is committed on the Internet, starting with the theft of bank data and ending with fraud on marketplaces and other sites selling used goods. And I have not nearly exhausted the repertoire of online crimes. I myself have been a victim of something like this, my card data was left in a user account, which was hacked and HUF 120,000 was taken from my account. Of course, I immediately went to the police, but unfortunately I caught a stone-age detective who was on duty in the middle of the night, it was quite difficult to explain things to him. Fortunately, the bank was able to get my money back, but if I had gone to the police I could have had a glass of water. So it occurred to me why the police don't create at least one such group for each county, where experts would deal with such cases? I think that such crimes are slowly becoming more common, such as street looting, robbery and I find that the police are powerless in most cases.","Léteznek kiberbűnözés elleni osztályok vármegyei, de országos szinten is. De ezen bűncselekmények felderítése viszont sokkal komplikáltabb. Erről lehetne szakmai vitát indítani, de ez nem éppen a gyakorikérdések platformon van a helye. Szerintem sokkal egyszerűbb a megfelelő bűnmegelőzés mint utána felmosni. Hiszen a legtöbb ilyenből az emberi hiszékenységből kezdődik /ahogy a te eseted is/, amely kellő gyanakvással és odafigyeléssel megúszható.


Visszatérve a bűnözőkre. Röviden tömören szervezett bűnszervezetekről van szó, amelyek nem is központosítva működnek hanem mint egy franchise. Elfogod az egyik szálat akkor is tovább megy másik tíz, hiszen függetlenül egymástól, de azonos módszerekkel működnek. Lásd a ""MÁTRIX"" projekt keretében mennyi ember került rendőr kézre, de mai napig mennek tovább. Sokkal komolyabb technológiákkal és ""megoldásokkal"" dolgoznak a bűnözők. A rendőrség nincsen technológiai szinten lemaradva, de annál jobban a megfelelő szakmai emberekkel.
","There are anti-cybercrime departments in counties, but also on a national level. But detecting these crimes is much more complicated. A professional discussion could be started about this, but this is not exactly the place for the FAQ platform. I think proper crime prevention is much easier than cleaning up afterwards. After all, most of these start from human credulity /as in your case/, which can be avoided with sufficient suspicion and care.


Back to the criminals. In short, they are tightly organized criminal organizations that do not even operate centrally, but rather as a franchise. If you intercept one thread, the other ten will still continue, since they work independently of each other, but with the same methods. See how many people were caught by the police in the framework of the ""MÁTRIX"" project, but they continue to this day. Criminals work with much more serious technologies and ""solutions"". The police is not behind in terms of technology, but it is even better with the right professional people.
"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/politika__torvenyek-jog__12548258-jelenleg-munkanelkuli-vagyok-igy-fizetem-magam-utan-az-egeszsegugyi-biztositasa,"Jelenleg munkanélküli vagyok, így fizetem magam után az egészségügyi biztosítását árát, de erről nem szokott visszaigazolást küldeni a NAV, hogy megkapták az utalást?

Valamilyen módon nem ellenőrizhető le a rendszerükben, hogy biztosan rendezve van-e a tb-m?","I am currently unemployed, so I pay the price of my health insurance myself, but does NAV not usually send a confirmation that they have received the transfer?

Is there no way to check in their system whether my tb is definitely sorted?","A NAV ügyfélszolgálatán bármikor lekérheted, illetve év elején szoktak egy előző évi összesítést küldeni. Ha nagyobb késésben vagy, akkor automatikusan küldik a címedre az értesítőt és pár csekket.","You can request it at NAV's customer service at any time, and at the beginning of the year they usually send a summary of the previous year. If you are more late, the notification and a couple of checks will be automatically sent to your address."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__autok-motorok__10929401-a-nemetorszagbolausztriabol-behozott-autok-tenyleg-sokkal-konnyebben-rohadnak,"A Németországból,Ausztriából behozott autók tényleg sokkal könnyebben rohadnak?

Ezt már nagyon sok helyen olvastam, oknak pedig azt írják, hogy ott sokkal erősebben sózzák az utakat télen. Ez valóban igaz lenne? Érdekelne ha van valakinek tapsztalata ezzel. Ha ez tényleg így van akkor minek vesznek az emberek onnan, gondolom más is hallott már erről.","Do cars imported from Germany and Austria really rot much more easily?

I have read this in many places, and the reason is that they salt the roads much more heavily in winter. Could this really be true? I would be interested if anyone has experience with this. If this is really the case, then why do people buy from there, I think others have already heard about it.","Itt élek, igen, sóznak, de soha senkinek nincs gondja a rozsdával. Úgyhogy nem tudom, hogy Magyarországon miért rohad minden jobban, de itt senkit nem érint.","I live here, yes they salt, but no one ever has a problem with rust. So I don't know why everything is worse in Hungary, but it doesn't affect anyone here."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__autok-motorok__12544545-ukran-hataron-mennyit-szokas-a-vamosnak-adni-hogy-ne-szivozzon-vagy-szedje-sze,"Ukrán határon mennyit szokás a vámosnak adni, hogy ne szívózzon, vagy szedje szét a kocsit?

Kifele és befele is kell, Eurot is elfogadnak?

Nem hozok semmit, csak hallottam, hogy pénz nélkül valamikor órákat váratnak és akadékoskodnak.
","At the Ukrainian border, how much is it customary to give to the customs officer so that he does not suck or take the car apart?

You need both outside and inside, do they also accept Euros?

I don't bring anything, I just heard that without money they sometimes wait for hours and struggle.",Ok nélkül nem baszogatnak.,They don't screw around without a reason.
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__tomegkozlekedes__12548605-a-telekom-mobilvasarlas-alkalmazassal-lehet-menetjegyet-venni-debreceni-dkv-trol,A Telekom Mobilvásárlás alkalmazással lehet menetjegyet venni debreceni DKV trolikra/buszokra?,Is it possible to buy tickets for DKV trolleys/buses in Debrecen with the Telekom Mobilvásárl application?,"igen lehet


vonatjegyet és 1 órás jegyet is tudsz venni
","Yes it can be


you can buy a train ticket and a 1-hour ticket"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__egyeb-kerdesek__12548552-a-behajtasi-tilalmat-szabalyozo-tablak-pl-szelesseg-magassag-segedmotorkerek,"A behajtási tilalmat szabályozó táblák (pl. szélesség, magasság, segédmotorkerékpár, kézikocsi, űrhajó stb.) hatálya meddig tart?

Logikusan adná magát, hogy a következő kereszteződésig, hiszen a keresztúton érkező csak ilyen módon értesül a tilalomról.


De ez le van így valahol írva kifejezetten?


A KRESZ 14. § (6) pontja hasonlót szabályoz, de az csak a 14. § (1) bekezdés c-g) pontjaiban jelölt táblákra vonatkozik (pl. megfordulni tilos, előzni tilos), a továbbiakra nem.
","How long are the signs regulating the entry ban (e.g. width, height, auxiliary motorcycle, handcart, spaceship, etc.) valid?

It would be logical to say that until the next intersection, since the person arriving at the intersection will only be informed of the ban in this way.


But is this specifically written somewhere?


Section 14 (6) of the KRESZ regulates something similar, but it only applies to the signs marked in Section 14 (1) cg) (e.g. no turning, no overtaking), not the others.
","Rátaláltál egy olyan dologra, ami nincs explicite leírva a KRESZ-ben, kicsi logika is kell hozzá. :) Ugye ha következő kereszteződéseben olyan útról lehet arra az útra rákanyarodni, ahol nem volt tábla, logikus, hogy rád sem érvényes. Másrészt ezeket a táblákat nem véletlenül teszik ki. Magasságot korlátozni felüljáró/híd miatt szoktak. Nyilván a híd előtt, ha elhagytad a hidat, értelmét veszíti.

Szerinted a Vám/Zoll táblának mi a hatálya, ha már átkeltél akár kereszteződés nélkül a határon? :)


Autista, túlképzett mérnöknek biztos nem tetszik az, hogy a törvény nem tér ki minden egyes kiskapura, de az emberek 99%-ának tökéletesen értelmezhető a KRESZ.
","You found something that is not explicitly described in the KRESZ, it also requires a little logic. :) Right, if at the next intersection you can turn onto the road where there was no sign, it's logical that it doesn't apply to you either. On the other hand, these signs are not displayed by accident. They used to limit the height because of an overpass/bridge. Obviously before the bridge, if you left the bridge, it loses its meaning.

What do you think the scope of the Customs/Zoll sign is if you have already crossed the border even without a crossing? :)


An autistic, overqualified engineer may not like the fact that the law does not cover every single loophole, but 99% of people can perfectly understand the KRESZ.
"
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__tomegkozlekedes__12548400-tomegkozlekedessel-hogyan-jutok-el-a-bpdeli-palyaudvarrol-a-matyas-templomig,Tömegközlekedéssel hogyan jutok el a Bp.Déli pályaudvarról a Mátyás templomig?,How do I get from Bp. Déli railway station to Mátyás church by public transport?,"Egy megálló az M2-es metróval, vagy a 17-es, 56-os, 56A, 59-es, vagy 61-es villamosok közül bármelyikkel a Széll Kálmán térig, és onnan 16-ossal, vagy 16A busszal fel a Szentháromság térig.","One stop with the M2 metro or any of the trams 17, 56, 56A, 59 or 61 to Széll Kálmán tér, and from there bus 16 or 16A to Szentháromság tér."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__biztositas-papirmunka__12548350-franciaorszagban-megszerzett-jogsi-ervenyes-magyarorszagon,"Franciaországban megszerzett jogsi érvényes Magyarországon?

Ha Franciaországban leteszem a jogosítványt, akkor Magyarországon is használhatom? Vagy újra kell csinálni az egészet itthon?","Is a license obtained in France valid in Hungary?

If I surrender my driver's license in France, can I also use it in Hungary? Or do you have to do it all over again at home?","EU-s. Hasznalhatod fel evig, aztan at kell valtani, ha akarod. En angol jogsival eltem itthon 3 evet, ha igazoltattak, azt mondtam, hogy Angliaban vagyok sofor, de most szabadsagon vagyok. Ellenorizze le ha tudja.","EU. You can use it for a year, then you have to change it if you want. I spent 3 years at home with an English license, when I was certified, I said that I was a driver in England, but now I am at liberty. Check it out if you can."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__biztositas-papirmunka__12548351-utvonal-engedelyt-csak-tulajdonos-vagy-uzembentarto-kerhet,"Útvonal engedélyt csak tulajdonos vagy üzembentartó kérhet?

Eladtam az autómat, viszont anyukámék nevén van az autó, nincs rajta műszaki és messzire szeretnék vinni innen, én is kérhetek rá útvonalengedélyt vagy csak ők?","Can only the owner or operator apply for a route permit?

I sold my car, but the car is in my mother's name, it doesn't have a technical certificate and I want to take it far away from here, can I also apply for a route permit or only them?","Onnantól hogy eladtad,már nem a te gondod elvinni. Oldja meg a vevőd.","Once you've sold it, it's no longer your responsibility to take it away. Let your customer solve it."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__tomegkozlekedes__12548270-mire-szamitsak-az-m3-metro-motorkocsivezeto-tanulo-allas-tajekoztaton,"Mire számítsak az M3 metró motorkocsivezető tanuló állás tájékoztatón?

Sziasztok. Holnapra megyek meghallgatásra és tájékoztatóra. Inkább a meghallgatás részre érdekelne, hogy ott mikre lesznek kíváncsiak?","What should I expect from the information sheet for the M3 metro train driver trainee position?

Hello. I'm going to the hearing and briefing tomorrow. Would you rather be interested in the audition part, what will they be interested in there?","Az M3 metró motorkocsivezető tanuló állás tájékoztatón a BKV Zrt. bemutatja a munkakör feladatait, elvárásait, feltételeit és juttatásait. A tájékoztatón részt vehetsz egy írásbeli teszten, amely a vasútszakmai ismereteidet, a műszaki affinitásodat és a logikai gondolkodásodat méri. Ha sikeresen teljesíted a tesztet, akkor meghívást kapsz egy személyes interjúra, ahol a motivációdat, a személyiségjegyeidet és a stressztűrő képességedet vizsgálják. Ha az interjún is jól szerepelsz, akkor alkalmassági vizsgálatra küldenek, amely magában foglalja az egészségügyi, a pszichológiai és a munkaköri alkalmasságot. Ha ezeket is teljesíted, akkor felvételt nyersz a metró motorkocsivezetői tanfolyamra, amely 7 hónapig tart, és elméleti és gyakorlati képzést foglal magába. A tanfolyam végén egy hatósági vizsgát kell letenned, amely után megkaphatod a metró motorkocsivezetői engedélyedet.","BKV Zrt. presents the duties, expectations, conditions and benefits of the job position in the information sheet for the M3 subway train driver position. At the briefing, you can take part in a written test that measures your knowledge of the railway industry, your technical affinity and your logical thinking. If you pass the test, you will be invited to a personal interview, where your motivation, personality traits and ability to withstand stress will be examined. If you do well in the interview, you will be sent for an aptitude test, which includes medical, psychological and job suitability. If you also complete these, you will be admitted to the subway driver's course, which lasts 7 months and includes theoretical and practical training. At the end of the course, you have to pass an official test, after which you can get your metro car driver's license."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/kozlekedes__autok-motorok__12548142-tenyleg-csak-a-lakohelyemhez-legkozelebbi-vizsga-ponton-lehet-vizsgaztatni-a-koc,"Tényleg csak a lakóhelyemhez legközelebbi vizsga ponton lehet vizsgáztatni a kocsimat?

Konkrétan ha püspökszilágyon lakom a szerelőm műszakiztathatja Rétságon?","Is it really only possible to test my car at the test point closest to my place of residence?

Specifically, if I live in Bishopssilágy, can my mechanic do a technical inspection in Rétság?","Ha nem járt még le a műszakid, akkor mehetsz ahova akarsz.

Ha lejárt, akkor el tudom képzelni, hogy nem adnak útvonalengedélyt arra, hogy az ország másik végébe menj.
","If your technical has not yet expired, you can go wherever you want.

If it's expired, I can imagine they won't give you a route permit to go to the other end of the country."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/egeszseg__mentalis-egeszseg__12548482-jarhatok-a-lakohelyemtol-messzebb-levo-pszichiatriaral-vagy-csak-a-legkozelebbi,Járhatok a lakóhelyemtől messzebb lévő pszichiátriára?l vagy csak a legközelebbi köteles fogadni?,Can I go to a psychiatry that is further away from my place of residence or is only the nearest one obliged to see me?,"Nem kell beutaló!

Elviekben szabad orvosválaszás van, gyakorlatilag elküldenek a fenébe, ha nem a lakhelyed szerinti orvosodhoz mész, nekem egy bunkó orvos jutott, magánba mentem inkább.
","No referral needed!

In principle, there is a free choice of doctor, they practically send you to hell if you don't go to the doctor where you live, I got a jerk doctor, I preferred to go to private."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/elektronikus-eszkozok__mobiltelefonok__12508561-xiaomi-telefonokrol-miert-van-annyi-kritika-,"Xiaomi telefonokról miért van annyi kritika ?

Nagyon sok helyen olvasni hogy kerülendő márka ,de pontosan mi az oka hogy rengeteg kritika éri?


De egyébként ennek ellenére elég érdekes hogy sokan veszik.
","Why are there so many criticisms of Xiaomi phones?

I read in many places that it is a brand to be avoided, but what exactly is the reason that it receives so many criticisms?


But anyway, it's quite interesting that many people buy it.
","Főleg szoftveres dolgok miatt szokták szidni, hardveresen egész jók. Szoftveresen is már fejlődtek, de még mindig nem egy Samsung, Google vagy Apple.","They are mainly criticized for software issues, they are quite good in terms of hardware. They have also improved in terms of software, but they are still not a Samsung, Google or Apple."
Hungarian,Gyakori kérdések,Author,https://www.gyakorikerdesek.hu/elektronikus-eszkozok__egyeb-kerdesek__12548520-hugomnak-elofizettunk-proba-premiumyt-ra-de-ma-24-en-jart-le-es-jott-is-egy-2,"Hugomnak előfizettünk próba PrémiumYt-ra, de ma 24-én járt le,- és jött is egy 2300Ft-os számla ami febr.24-ig tart. Mit tegyünk, hogy lemonjduk? Ma nem engedi lemondani, és félünk hogy soha nem is fogja...mit tegyünk? Teljes SOS-be vagyunk.

Aki tud valamit ajánlani segítsen légyszíves","For Hugo, we subscribed to a trial PrémiumYt, but it expired today on the 24th, and a HUF 2,300 bill came, which lasts until Feb. 24. What do we do to cancel? He won't let me resign today, and we're afraid he never will...what should we do? We are in full SOS.

If anyone can recommend something, please help","Mit értünk, hogy nem engedi lemondani? Hiba üzenet vagy csak nem találjátok? Amúgy pedig a 2300 Ft-os díjat már ki kell fizetni, erre az időre már kiszámlázták a díjat.


Itt egy link, ahol leírják hogyan kell megszakítani az előfizetést,

[link]


Itt pedig egy direct link, (az adott felhasználónak kell belépnie, hogy lássa az előfizetést)

https://www.youtube.com/paid_memberships
","What do you mean he won't let you resign? Is it an error message or just can't find it? Anyway, the fee of HUF 2,300 must be paid, the fee has already been invoiced for this time.


Here is a link that describes how to cancel the subscription,

[link]


And here is a direct link, (the given user must log in to see the subscription)

https://www.youtube.com/paid_memberships
"
