Language,Source,Collector,Link,Question,Question (English),Top Answer,Top Answer (English)
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/wie-war-es-in-west-berlin,"Wie war es in West Berlin?

Wie war es in Westberlin früher. Man musste doch durch die DDR durch die Mauer durchfahren wenn man von beispielsweise Nordrhein-Westfalen nach Westberlin wollte zudem wie konnte man von Westberlin in die Bundesrepublik fahren da war ja die DDR dazwischen","What was it like in West Berlin?

What was it like in West Berlin in the past? You had to drive through the GDR through the Wall if you wanted to go from North Rhine-Westphalia to West Berlin, for example, and how could you drive from West Berlin to West Germany with the GDR in between?","Ich habe es selbst mehrere Male erlebt.

Ich wohne seit meiner Geburt in Berlin (West).

Wenn wir in den Urlaub gefahren sind mussten wir erst mal in Berlin zum Grenzübergang Dreilinden oder Heiligensee/Stolpe. Dort standen wir mit dem PKW und anderen PKWs zusammen in einer langen Warteschlange. Als erstes mussten alle Pässe bzw. Personalausweise der Fahrzeuginsassen abgegeben werden. Diese hat man einem Mitarbeiter der Passkontrolleinheit gegeben, der hat sie dann auf ein Transportband gelegt. Die Pässe liefen dann mehrere hundert Meter bis zu einem Kontrollhäuschen.

Dort wurde geprüft, ob die Fahrzeuginsassen Spione, Straftäter oder Terroristen waren, auch das Kennzeichen wurde notiert. Waren es friedliche Bürger, wurden die Personalausweise und Pässe dir wieder überreicht, wenn du mit dem Fahrzeug an dem Kontrollhäuschen angekommen bist. Dann durftest du ins Staatsgebiet der DDR einreisen.

Dann fuhr man über eine der drei Transitautobahnen bis zum Grenzübergang in der Nähe deines Ziels, in unserem Fall war das immer der Grenzübergang Helmstedt/Marienborn. Da lief das ganze, wie oben beschriebene Prozedere noch mal ab. Hat man die GüSt passiert, war man in Westdeutschland.

Ist man wieder Richtung Berlin gefahren, durchlief man den gesamten Kontrollprozess erneut.

Es gab drei Transitautobahnen für den Transitverkehr Richtung Westdeutschland.

Im Norden: Nach Hamburg.

Im Süden: Richtung Hof.

Im Westen/Mitte nach Helmstedt/Marienborn.

Nur diese drei Transitautobahnen durften genutzt werden für die Durchreise. Man hatte sein Ziel so schnell wie möglich zu erreichen und durfte nicht einfach so auf der Transitautobahn anhalten, außer an speziell ausgewiesenen Raststätten. Die Transitautobahn durfte auch nicht verlassen werden. Kontakte zu DDR Bürgern durfte man auch nicht aufnehmen. Das wurde überprüft. An der Transitstrecke standen zivile und und nicht zivile Kontrolleinheiten, auch die Rastplätze wurden überwacht.

Hat man doch gegen irgendwelche Auflagen verstoßen, gab es bei der Ausreise Ärger. Es konnte sogar passieren, dass man nicht mehr in die DDR einreisen durfte.

Ich weiß nicht mehr genau wie das war, ob wir irgendwelche Einreisebescheinigungen vorher beantragen mussten oder nicht. Das haben damals meine Eltern gemacht (ich war 5 oder 6 Jahre alt).","I have experienced it myself several times.

I have lived in Berlin (West) since I was born.

When we went on vacation we first had to go to the Dreilinden or Heiligensee/Stolpe border crossing in Berlin. There we stood in a long queue with the car and other cars. First, all passports or ID cards of the vehicle occupants had to be handed in. These were given to an employee of the passport control unit, who then placed them on a conveyor belt. The passes then ran several hundred meters to a checkpoint.

There it was checked whether the vehicle occupants were spies, criminals or terrorists, and the license plate number was also noted. If they were peaceful citizens, the identity cards and passports were handed back to you when you arrived at the checkpoint in the vehicle. Then you were allowed to enter the territory of the GDR.

Then you drove over one of the three transit highways to the border crossing near your destination, in our case it was always the Helmstedt/Marienborn border crossing. The whole procedure described above happened again. If you passed the GüSt, you were in West Germany.

If you drove back towards Berlin, you went through the entire control process again.

There were three transit highways for transit traffic towards West Germany.

In the north: To Hamburg.

In the south: towards the courtyard.

In the west/centre to Helmstedt/Marienborn.

Only these three transit highways were allowed to be used for transit. You had to reach your destination as quickly as possible and were not allowed to just stop on the transit highway, except at specially designated rest areas. The transit highway was also not allowed to be left. You were also not allowed to make contact with GDR citizens. This has been checked. There were civilian and non-civilian control units on the transit route, and the rest areas were also monitored.

If you violated any of the requirements, there was trouble when you left the country. It could even happen that you were no longer allowed to enter the GDR.

I don't remember exactly what it was like, whether we had to apply for any entry certificates beforehand or not. My parents did that back then (I was 5 or 6 years old)."
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/wieso-hat-man-damals-die-ddr-nicht-in-eu-aufgenommen-um-die-mauer-bzw-grenzen-abzuschaffen,"Wieso hat man damals die DDR nicht in EU aufgenommen um die Mauer bzw. Grenzen abzuschaffen?

Wir haben letztes Semester DDR in der Schule durchgemacht und micht interessiert die DDR voll. Wieso hat man nicht die DDR einfach in die EU aufgenommen?

Wenn wir in den Urlaub fahren gibt es zw. Deutschland und Österreich keine Grenze. So hätte man das ja auch mit DDR machen können oder?

Wieso hat man mit Aufstand usw die Mauer fallen lassen? Wieso nicht EU Mitgliedschaft?","Why didn't the GDR join the EU back then in order to abolish the wall or borders?

We went through the GDR at school last semester and I'm really interested in the GDR. Why didn't the GDR simply join the EU?

When we go on vacation, there is no border between Germany and Austria. You could have done the same with the GDR, couldn't you?

Why did they bring down the wall with an uprising? Why not EU membership?","Die EU ist eine Konsequenz aus der Wiedervereinigung, denn zur Wiedervereinigung brauchte es die Zustimmung der einstigen Besatzungsmächte (Frankreich, Großbritannien, Russland und USA).

Da Frankreich und GB große Sorge hatte, ein vereinigtes Deutschland könnte zu stark werden, war die Erschaffung der EU quasi als Bedingung an eine Zustimmung geknüpft.

Die USA hatte eh ein grundlegendes Interesse daran die DDR dem 'Westen' zuzuführen. Schließlich war die DDR Russische Besatzungszone und Russland schon immer der große Kontrahend der USA. Weniger Land für Russland fand die USA also richtig super und war entsprechend nicht schwer zu überzeugen.

Der eigentliche Knackpunkt war Russland. Schließlich mussten die dafür die DDR als Besatzungszone abgeben. Im Nachgang gibt es nicht viele Details, die Aufschluss darüber geben, wie Russland seinerzeit dazu überzeugt werden konnte, aber es gab wohl Zugeständnisse in Sachen Nato-Ausbreitung bzw. gar potenzielle Aufnahme Russlands in die Nato. Offenbar aber nur mündlich.

Zudem war Russlands Wirtschaft seinerzeit ziemlich schlecht dran und es mussten schließlich hunderttausende russische Soldaten, die bis dahin in der DDR stationiert waren wieder nach Hause und versorgt werden. Entsprechend forderte Russland finanziellen Ausgleich. Ich meine es waren schlussendlich 14 Milliarden, die im Rahmen der Verhandlungen an Russland gingen.

Long story short:

Die EU wurde erst im Anschluss an die Wiedervereinigung gegründet. Da gab es dann also gar keine DDR mehr und entsprechend stellt sich auch die Frage nicht, warum die DDR nicht in die EU ging.","The EU is a consequence of reunification, because reunification required the consent of the former occupying powers (France, Great Britain, Russia and the USA).

Since France and Great Britain were very worried that a united Germany would become too strong, the creation of the EU was virtually a condition of approval.

The USA had a fundamental interest in bringing the GDR to the 'West' anyway. After all, the GDR was the Russian occupation zone and Russia has always been the USA's great adversary. The USA thought less land for Russia was really great and was therefore not difficult to convince.

The real sticking point was Russia. Ultimately, they had to give up the GDR as an occupied zone. Afterwards, there are not many details that provide information about how Russia was persuaded to do so at the time, but there were probably concessions regarding NATO expansion or even Russia's potential admission into NATO. Apparently only verbally.

In addition, Russia's economy was in pretty bad shape at the time and hundreds of thousands of Russian soldiers who had previously been stationed in the GDR ultimately had to go home and be cared for. Accordingly, Russia demanded financial compensation. I mean it was ultimately 14 billion that went to Russia as part of the negotiations.

Long story short:

The EU was only founded after reunification. So there was no longer any GDR at all and therefore the question does not arise as to why the GDR did not join the EU."
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/deutschlands-wirtschaft-ist-im-krisenmodus-und-steht-kurz-vor-einer-rezession-warum-gibt-die-politik-nicht-lieber-milliarden-im-eigenen-land-aus-um-es-wiede,"Deutschlands Wirtschaft ist im Krisenmodus und steht kurz vor einer Rezession, warum gibt die Politik nicht lieber Milliarden im eigenen Land aus, um es wiede?

..um es wieder in den hiesigen Wirtschaftskreislauf zu bringen? Wer mehr Geld hat, kann auch mehr ausgeben und die wirtschfat ankurbeln.","Germany's economy is in crisis mode and on the brink of recession, so why don't politicians prefer to spend billions in their own country to bring it back on track?

...to get it back into the domestic economic cycle? If you have more money, you can spend more and boost the economy.","Weil wir eine Exportnation sind und deine Idee zwar gut ist, sich jedoch nur sehr langsam durchführen lassen würde. Deutschland hat sehr lange vom billigen, russischen Gas Vorteile gehabt. Die sind bekanntlich weggefallen und der chinesische Motor ruckelt ebenfalls an der Untergrenze. Was soll die Politik dagegen setzen? Zumal die Wirtschaft schon lange reagiert hat und versucht sich neu zu erfinden. Das dauert halt.","Because we are an export nation and your idea is good, but would only be implemented very slowly. Germany has benefited from cheap Russian gas for a very long time. As is well known, these have been eliminated and the Chinese engine also jerks at the lower limit. What should politicians do about it? Especially since the economy has long since reacted and is trying to reinvent itself. That just takes time."
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/warum-sagen-manche-mit-dem-buergergeld-wuerde-man-so-viel-bekommen-wie-beim-arbeiten,"Warum sagen manche, mit dem Bürgergeld würde man so viel bekommen wie beim Arbeiten?

Vielleicht steh ich auf dem Schlauch.

Aber wenn man beim Mindestlohn von 12€ ausgeht, sind das in einer 40-Stunden-Woche 480€ und in einem Monat 1.920€ brutto und 1.388€ netto.

Das Bürgergeld liegt bei 502€. Der Mindest-Netto-Lohn ist somit mehr als doppelt so hoch als das Bürgergeld.

Vielleicht habe ich in meiner Rechnung etwas übersehen, aber ich würde nicht sagen, dass es sich für Arbeitslose nicht mehr lohnt, arbeiten zu gehen.

Oder habe ich mich irgendwo verrechnet?","Why do some people say that the Citizen's Income would give you as much as working?

Maybe I'm on the wrong track.

But if you assume a minimum wage of €12, that's €480 for a 40-hour week and €1,920 gross and €1,388 net in a month.

The citizen's income is €502. The minimum net wage is therefore more than twice as high as the Citizen's Income.

Perhaps I have overlooked something in my calculation, but I would not say that it is no longer worthwhile for the unemployed to go to work.

Or have I miscalculated somewhere?","Nun je nach Region sorgt die Miete aber dafür, dass man weniger über hat. In meinen Augen ist das Bürgergeld, Hartz 4 usw. aber eben für Menschen die nicht können, die nix finden etc. pp. Sicher gibt es einige schwarze Schafe, die sowas ausnutzen. Ich glaube das wird aber immer viel zu stark in den Fokus gerückt, denn das sind nur Randerscheinungen und die Anstrengungen hier zu subventionieren und die ganze Bürokratie dahinter kostet vermutlich mehr Geld, als dadurch verloren geht.

Ansonsten ist nicht die Höhe des Bürgergeldes das Problem, sondern dass der Arbeiter mit dem Mindestlohn Nachhause geht, während oben jedes Jahr neue Rekordboni ausgeschüttet werden und die Leute mit dem Porsche durch die Gegend düsen.

Die Schere insgesamt aber auch innerhalb der Unternehmen ist einfach viel zu weit aufgegangen. Dass einige Manager heutzutage selbst bei gutbezahlten Läden das 200-300 Fache machen von den Facharbeitern ist einfach schon absurd.

Wenn derjenige so fleißig ist, dann stellen wir den mal an das Band und lassen ihn nachhause gehen, wenn er das 200-300 Fache der anderen Facharbeiter geleistet hat. Müsste er ja in 8 Stunden schaffen :)","Depending on the region, the rent means that you have less left over. In my opinion, citizen's money, Hartz 4, etc. are for people who can't, who can't find anything, etc. etc. There are certainly some black sheep who take advantage of something like that. I think there is always too much focus on this, because these are only marginal phenomena and the efforts to subsidize them and the whole bureaucracy behind it probably costs more money than is lost as a result.

Otherwise, the problem is not the amount of citizens' money, but rather that the worker goes home with the minimum wage, while new record bonuses are paid out every year and people drive around in their Porsches.

The gap overall, but also within companies, has simply widened far too wide. The fact that some managers today make 200-300 times as much as skilled workers, even in well-paid shops, is simply absurd.

If the person is so hard-working, then we put him on the assembly line and let him go home when he has done 200-300 times as much as the other skilled workers. He should be able to do it in 8 hours :)"
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/warum-wurden-die-damals-staatliche-institutionen-wie-die-deutsche-bahn-die-deutsche-post-und-das-krankenhaus-an-private-uebergeben,"Warum wurden die damals staatliche Institutionen wie die Deutsche Bahn, die deutsche Post und das Krankenhaus an Private übergeben?

Warum sind diese Institutionen nicht mehr in staatlicher Hand?","Why were state institutions such as Deutsche Bahn, Deutsche Post and the hospital handed over to private companies?

Why are these institutions no longer in state hands?","Die Deutsche Bahn ist nach wie vor zu 100 % in Bundeshand. Sie ist zwar in privatrechtlicher Form als Aktiengesellschaft organisiert, aber sämtliche Aktien gehören dem Bund.

Die Privatisierung der Post ging mit einer Liberalisierung im Post- und Fernmeldewesen einher. Heute gibt es mehrere Post- und vor allem Telefonanbieter. Man hielt es für richtig, in diesem Bereich Konkurrenz zu schaffen. Der Staat konnte sich dann aus dem operativen Geschäft zurückziehe und im Wesentlichen auf die Marktaufsicht beschränken. Mit dem Verkauf von Post- und Telekomaktien hat der Staat damals einiges Geld eingenommen; die Finanzlage des Bundes war damals chronisch schlecht.

Ebenfalls aus finanziellen Gründen wurden einige Krankenhäuser von Ländern und Kommunen an private Träger verkauft. Krankenhäuser waren aber noch nie eine rein staatliche Angelegenheit. Es gab schon immer andere Krankenhausträger, insbesondere die Kirchen.","Deutsche Bahn is still 100% in federal hands. Although it is organized under private law as a stock corporation, all shares belong to the federal government.

The privatization of the post office was accompanied by liberalization of the postal and telecommunications systems. Today there are several postal and, above all, telephone providers. It was felt that it was right to create competition in this area. The state was then able to withdraw from operational business and essentially limit itself to market supervision. The state made some money back then by selling postal and telecom shares; The federal government's financial situation was chronically bad at the time.

Also for financial reasons, some hospitals were sold by states and municipalities to private providers. But hospitals have never been a purely state affair. There have always been other hospital providers, especially the churches."
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/was-tun-wenn-man-gebuchten-anschlusszug-bei-der-deutschen-bahn-verpasst,"Was tun, wenn man gebuchten Anschlusszug bei der deutschen Bahn verpasst?

Was tun, wenn man gebuchten Anschlusszug bei der deutschen Bahn verpasst? Muss man dann extra nochmal ein Ticket kaufen? Weil wenn ich den Anschlusszug verpasse, wenn die deutsche Bahn Verspätung hat, ist das ja nicht meine Schuld. Wieso müsste ich dann nochmal die Tickets zahlen?","What to do if you miss a connecting train booked with Deutsche Bahn?

What should I do if I miss a connecting train booked with Deutsche Bahn? Do I have to buy another ticket? Because if I miss the connecting train when Deutsche Bahn is late, it's not my fault. Why would I have to pay for the tickets again?","Dann musst du auch nicht noch einmal zahlen! Also bevor du dich aufregst, solltest du also erst einmal auf die Beantwortung deiner Frage waren.

Also du hast ein Ticket mit Zugbindung und musst umsteigen. Wenn du diesen zweiten Zug verpasst, weil du z.B. bei McDonald's zu lange getrödelt hast, ist es deine eigene Schuld und du musst tatsächlich noch einmal zahlen.

Wenn du ihn aber verpasst, weil der erste Zug zu spät war, ist das super :-)

Geh dann am besten zum Schaffner, wenn du ihn finden kannst, und lass dir die Verspätung auf dem Ticket bestätigen. Wenn du den Schaffner nicht siehst, kannst du auch am Bahnhof zur Information bzw. zum Reisezentrum gehen, die können dir das auch bestätigen, die bekommen die Verspätungen am Computer angezeigt. Du bekommst dann einen Stempel ""Zugbindung aufgehoben"" auf dein Ticket und kannst einen anderen Zug nehmen. .... Meistens fährt eine halbe Stunde später oder eine Stunde später eh schon der nächste.

Mir hat dieser Stempel ""Zugbindung aufgehoben"" schon einmal eine Fahrt im ICE von Köln nach Düsseldorf (anstatt im völlig überfüllten RE) verschafft.
","Then you don't have to pay again! So before you get upset, you should first have your question answered.

So you have a ticket with a train connection and have to change. If you miss that second train because you dawdled too long at McDonald's, for example, it's your own fault and you actually have to pay again.

But if you miss it because the first train was late, that's great :-)

It's best to go to the conductor if you can find him and have the delay confirmed on your ticket. If you don't see the conductor, you can also go to the information or travel center at the train station. They can confirm this for you and they will display the delays on the computer. You will then get a “train connection lifted” stamp on your ticket and you can take another train. .... Usually the next one leaves half an hour later or an hour later anyway.

This “train connection lifted” stamp has already given me a ride on the ICE from Cologne to Düsseldorf (instead of the completely overcrowded RE).
"
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/warum-stellt-die-deutsche-bahn-nicht-mehr-zuege-zur-verfuegung-wenn-wieder-fussball-oder-oktoberfest-ist-und-die-zuege-ueberfuellt-sind,"Warum stellt die deutsche Bahn nicht mehr Züge zur Verfügung, wenn wieder Fußball oder Oktoberfest ist und die Züge überfüllt sind?",Why doesn't Deutsche Bahn provide more trains when there is soccer or Oktoberfest and the trains are overcrowded?,"Es gibt diese Züge, aber relativ selten. Weil es dafür in der Regel keine Kapazitäten, Personal oder Geld gibt. Gerade die Zulaufstrecken nach München sind auch ohne Sonderveranstaltungen schon an der Belastungsgrenze. Da mal eben noch ein paar Sonderzüge einzuschieben wird extrem schwierig. Dazu kommt, dass so gut wie jedes Eisenbahnverkehrsunternehmen ohnehin schon Probleme mit Personalmangel hat, teilweise schon der reguläre Betrieb gar nicht mehr geleistet werden kann. Jeder Sonderzug braucht wieder einen Triebfahrzeugführer, Zugpersonal, Reinigungspersonal... Und die deutsche Bahn ist da nicht alleine. Gerade auch um München herum sind einige Unternehmen im Nahverkehr unterwegs, die das allesamt genauso betrifft... die Länderbahn/Alex, GoAhead Bayern, die BRB... und dann eben die DB-Unternehmen DB Regio Bayern, Südostbayernbahn, S-Bahn München usw. Diese Aufsplittung macht es noch einmal mehr schwierig, Sonderverkehre zu planen und durchzuführen.

Die Art der Ausschreibungen des Nahverkehrs treibt zudem eigentlich jedes Unternehmen in einen Sparzwang. Es ist auch das Rollmaterial gar nicht vorhanden, um mal eben Triebwagen in Doppeltraktion fahren zu lassen oder ""mal eben noch Waggons anzuhängen"". Dazu kommt, dass auf manchen Strecken auch die Bahnsteige gar nicht lang genug sind, um Züge einfach mal zu verlängern, weil sie ohnehin schon in der Maximallänge fahren.
Und zu guter Letzt: Wer soll das bezahlen? Dafür müsste das bereits in den entsprechenden Ausschreibungen festgelegt sein - sonst macht das EVU auch noch Verlust daran. Und hat auch deshalb kein Interesse daran, diese Verkehre zu fahren.

Und: Betrunkene herumzufahren ist immer ein Sonderaufwand. Ein Sicherheitsrisiko für Bahnbetrieb, Personal und Fahrzeuge. Gerade bei Fußballsonderzügen wird gerne einmal der komplette Zug demoliert und zugemüllt. Auf Kosten des Unternehmens, denn Schuldige kann da keiner feststellen. Das sind dann die Bilder, die kursieren - von herausgerissenen Sitzpolstern, kaputten Fenstern, beschmierter Einrichtung etc.

","These trains do exist, but are relatively rare. Because there is usually no capacity, staff or money for this. The access routes to Munich in particular are already at their limits, even without special events. It will be extremely difficult to fit in a few special trains. In addition, almost every railway company already has problems with a lack of staff, and in some cases regular operations can no longer be carried out. Every special train needs a driver, train crew, cleaning staff... And German Railways is not alone. There are a number of local transport companies around Munich in particular, all of which are affected in the same way... the Länderbahn/Alex, GoAhead Bayern, the BRB... and then the DB companies DB Regio Bayern, Südostbayernbahn, S-Bahn Munich etc. This division makes it even more difficult to plan and carry out special transport.

The nature of local transport tenders actually forces every company to make savings. There is also no rolling stock available to run railcars in double traction or to “just add wagons”. In addition, on some routes the platforms are not long enough to simply extend trains because they are already running at their maximum length.
And last but not least: who should pay for it? For this to happen, this would have to be specified in the relevant tenders - otherwise the utility company would also make a loss. And that's why it has no interest in driving these transports.

And: Driving drunk people around is always a special effort. A safety risk for railway operations, staff and vehicles. Especially with special football trains, the entire train is often demolished and littered. At the expense of the company, because no one can determine who is to blame. These are the images that are circulating - of torn out seat cushions, broken windows, smeared furnishings, etc.

"
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/essen-trinken-genussmittel/alkoholische-getraenke/frage/ist-bier-das-niicht-nach-deutschem-reinheitsgebot-ist-schlechtes-bier-und-ist-bier-nach-deutschem-reinheitsgebot-frei-von-pestiziden,"Ist Bier, das niicht nach deutschem Reinheitsgebot ist, schlechtes Bier? Und ist Bier, nach deutschem Reinheitsgebot, frei von Pestiziden?",Is beer that does not comply with the German Purity Law bad beer? And is beer that complies with the German Purity Law free from pesticides?,"Hallo,

Das sind zwei Fragen!

1.) Nein! Gut und schlecht sind sehr relative Begriffe, die jeder anders definiert. Ein Craftbeerbrauer in meiner Nähe fabriziert Produkte, von denen ich einige hervorragend finde, obwohl er sie nicht ""Bier"" nennen darf, da sie nicht dem Reinheitsgebot entsprechen.
2.) Nein! Das Reinheitsgebot regelt lediglich, welche Zutaten beim Brauen verwendet werden dürfen, nicht wie sie erzeugt wurden. https://de.m.wikipedia.org/wiki/Reinheitsgebot Also kann die Gerste, die gemalzt wurde, der Hopfen durchaus mit Pestiziden behandelt worden sein, und noch Rückstände davon enthalten.","Hello,

Those are two questions!

1.) No! Good and bad are very relative terms that everyone defines differently. A craft beer brewer near me makes products, some of which I find excellent, although he is not allowed to call them ""beer"" because they do not comply with the Purity Law.
2.) No! The Purity Law only regulates which ingredients can be used in brewing, not how they were produced. https://de.m.wikipedia.org/wiki/Reinheitsgebot So the barley that was malted and the hops may well have been treated with pesticides and still contain residues of them."
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/wieviel-umsatz-macht-ein-gluehweinstand-auf-nem-weihnachtsmarkt,"Wie viel Umsatz macht ein Glühweinstand auf nem Weihnachtsmarkt?

Hal ich frag mich wieviel Umsatz ein glühweinstand auf em weinaxmakt macht, hat hier vielleicht jemand Erfahrung und kann Angaben machen? Ich weiss das man nicht ohne weiteres so ein Stand machen kann also wenn ihr mich belehren wollt bitte mit was anderem.","How much turnover does a mulled wine stall at a Christmas market generate?

Hal I'm wondering how much turnover a mulled wine stand at the weinaxmakt makes, maybe someone here has experience and can provide information? I know that you can't just set up a stall like that, so if you want to teach me something else please.","na da kannst du philosophieren drüber. Ein Glühweinstand auf nem Dorf mit 1000 Einwohner hat vielleicht einen Umsatz von 50 Gläser am Tag.

Gehen wir mal von aus, dass der Glühweinstand am 1.12. öffnet um sagen wir 14 uhr bis 20 uhr (6 Stunden am Tag) und der Glühweinstand seine Tore schließt am 23.12 um 20 Uhr.

Das sind dann 23 Tage a 6 Stunden = 138 Stunden hätte der Glühweinstand geöffnet.

In den 138 Stunden über 23 Tage könnte er in einem größeren Dorf mit 1000 Einwohner 50 Gläser verkaufen, würde in dem Zeitraum dann 1150 Gläser machen.

In einer Stadt mit 130.000 Einwohner (nehmen wir mal Würzburg...in Nordbayern) und dort auf dem Weihnachtsmarkt in bester mittiger Lage mit einer guten Kritik auch die Jahre zuvor nach Preis, Geschmack, Ambiente und natürlich ""man trifft dort die meisten bekannten Gesichter""-Thematik kann ein solcher Stand auch bei gleichen Zeiten von 14-20 Uhr... rund 200 Gläser pro Stunde verkaufen, das macht pro Tag 1200 Gläser und in 23 Tagen so 27600 Gläser verkaufen.

Umsatz kannst du also viel machen....

pro Glas Glühwein 3,00 € macht in den 23 Tagen dann 85.000 €.

Umsatz kann 100.000 € betragen, Gewinn nur 500 €, bedenke das !

Umsatz kann viel sein.","Well, you can philosophize about it. A mulled wine stand in a village with 1000 inhabitants might have a turnover of 50 glasses a day.

Let's assume that the mulled wine stand is on December 1st. opens at say 2 p.m. to 8 p.m. (6 hours a day) and the mulled wine stand closes its doors on December 23rd at 8 p.m.

That's 23 days of 6 hours each = the mulled wine stand would have been open for 138 hours.

In the 138 hours over 23 days he could sell 50 glasses in a larger village with 1000 inhabitants and would then make 1150 glasses in that period.

In a city with 130,000 inhabitants (let's take Würzburg...in northern Bavaria) and there at the Christmas market in a prime central location with good reviews even in previous years for price, taste, ambience and of course ""you meet most of the familiar faces there ""-Topic such a stand can sell around 200 glasses per hour even at the same times from 2 p.m. to 8 p.m., which makes 1200 glasses per day and sell 27600 glasses in 23 days.

So you can make a lot of sales...

€3.00 per glass of mulled wine makes €85,000 over the 23 days.

Sales can be €100,000, profit only €500, remember that!

Sales can be a lot."
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/jemand-hat-auf-die-schutz-poller-die-vor-dem-weihnachtsmarkt-stehen-aufkleber-drauf-geklebt-auf-denen-steht-danke-merkel-wie-ist-das-zu-verstehen,"Jemand hat auf die Schutz-Poller, die vor dem Weihnachtsmarkt stehen, Aufkleber drauf geklebt auf denen steht „Danke Merkel“. Wie ist das zu verstehen?","Someone has stuck stickers on the protective bollards in front of the Christmas market saying ""Thank you Merkel"". How is that to be understood?","Das erste Weihnachtsmarktattentat in Deutschland wurde 2016 in Berlin durch einen Islamisten (Anis Amri) begangen und seitdem werden viele Weihnachtsmärkte mit diesen Pollern geschützt. Das will der Kleber wohl Merkel zurechnen, weil 2015 die Schleusen in Deutschland weit offenstanden und unter anderem dieser Attentäter in dem Zusammenhang nach Deutschland kam. Allerdings ist es nach Ansicht einiger Experten wohl eher der Unfähigkeit der zuständigen Polizeibehörden in NRW und Berlin zuzurechnen, dass es dazu kam, denn der Attenäter war als Gefährder polizeibekannt, wurde aber aus den Augen gelassen.

","The first Christmas market attack in Germany was committed in Berlin in 2016 by an Islamist (Anis Amri) and since then many Christmas markets have been protected with these bollards. Kleber probably wants to attribute this to Merkel, because in 2015 the floodgates in Germany were wide open and, among other things, this assassin came to Germany in this context. However, according to some experts, it is more likely due to the incompetence of the responsible police authorities in North Rhine-Westphalia and Berlin that this happened, because the assassin was known to the police as a threat, but was kept out of sight.

"
German,Gutefrage,5ef1245c0171104d6d91d627,https://www.gutefrage.net/frage/werden-in-der-kreisliga-oder-kreisklasse-auch-spieler-gehaelter-bezahltoder-wie-wird-das-geregelt,Werden in der Kreisliga oder Kreisklasse auch Spieler Gehälter bezahlt.Oder wie wird das geregelt.?,"Are players in the Kreisliga or Kreisklasse also paid salaries, or how is that regulated?","Ziemlich unterschiedlich. Vor allem bei Vereinen die mal unterwartet aus der Bezirksliga abgestiegen sind, Landesligareserven, sehr ""ambitionierten""-(wenn man es nett sagen will)Vereinen, oder bei Spielertrainern bzw. Leute mit weiterer Anfahrt gibt es bei uns in der Umgebung der ein oder andere der bezahlt wird.

Die Regel dürfte es sicherlich nicht sein. Aus den Zahlen welcher der Kassenwart ausgibt und diversen Verhandlungen gehe stark davon aus das es bei uns keine Spieler mit einer Entlohnung gibt (egal welches Geschlecht oder Altersklasse). Der größte Teil der Spieler sind sicherlich reine Hobbyfußballer.
","Quite different. Especially among clubs that were unexpectedly relegated from the district league, state league reserves, very ""ambitious"" (if you want to put it nicely) clubs, or among player-coaches or people with further journeys, there are one or two in our area which is paid.

It certainly shouldn't be the rule. Based on the numbers given by the treasurer and various negotiations, it is strongly assumed that we do not have any players with a salary (regardless of gender or age group). The majority of players are certainly purely amateur footballers.
"
