Language,Source,Collector,Link,Question,Question (English),Top Answer,Top Answer (English)
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%B3%D9%85%D9%8A%D8%AA-%D8%B1%D8%A8%D8%A7%D8%B9%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D9%85-%D8%A8%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%A7%D8%B3%D9%85,"لماذا سميت رباعيات الخيام بهذا الاسم؟
","Why is Khayyam's Rubaiyat so named?
", نسبة ل عمر الخيام وهي من شقين الأولي رباعيات وهي تشير إلى قالب من القوالب التي جاء فيها الشعر الفارسي وجاءت كلمة الرباعية لدي تدل على القصيدة الشعرية التي كتبها وهي من أربعة أبيات وقام بكتابتها عمر الخيام ولها مميزات عن غيرها من المقطوعات فكانت هذه الرباعيات (الأبيات الأربعة) لها فكرة محددة وكان فيها إتفاق بين شطور الأبيات الأربعة فيها علماً بأن عمر الخيام لديه ما يقارب ألفين رباعية .," The ratio of Omar Khayyam, which is one of the first two, is a quadruple, and it refers to a template in which the Persian poetry came. The word quadruple came to me indicates the poetic poem that he wrote, which is of four verses and was written by Omar Al -Khayyam and has advantages from other pieces. These quadruples (the four verses It has a specific idea and there was an agreement between the receptors of the four verses in it, knowing that the age of tents has approximately two thousand quadruple."
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%85%D8%A7-%D9%87%D9%8A-%D8%B5%D9%8A%D8%BA%D8%A9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%B4%D9%83%D9%88%D9%89-%D8%A5%D9%87%D9%85%D8%A7%D9%84-%D8%B9%D8%A7%D8%A6%D9%84%D9%8A-%D8%B9%D9%84%D9%89-%D8%B2%D9%88%D8%AC%D9%8A-%D9%84%D9%84%D9%85%D8%AD%D9%83%D9%85%D8%A9,ما هي صيغة كتابة شكوى إهمال عائلي على زوجي للمحكمة؟,What is the format for writing a domestic neglect complaint against my husband to the court?,"ي البداية يجب  تعبئة التاريج واسم المحكمة ومن ثم تعبئة اسم الشاكية واين تسكن واسم المشتكى منه واين يسكن وتحديد الموضوع شكوى الاهمال العائلي .

بالاضافة الى ذلك ، كتابة المحتوى انا متزوجة من المشتكى منه مع توضيح عقد الزواج وتاريخ الزواج وتحت اي رقم وكم عدد الاولاد وذكر اسمائهم ، ويمكن توضيح هذه الصيغة 
كالتالي :

 الشاكية : السيدة ...... ، المشتكى منه : السيد : ...............، المولود بتاريخ ....................، ابن ........(الأب)............ و............(الأم).....................، الساكـن بـ ...................(العنوان)........................  الموضوع : شكوى من أجل الإهمال العائلي عن طريق الاستدعاء المباشر. 

أتشرف أن أتقدم إليكم بهذه الشكوى ضد : ................  - متشرفا بتقديم وقائع الشكوى المتمثلة فيما يلي : - حيث أنه بتاريخ ................. صدر حكم عن محكمة .............، قسم شؤون الأسرة تحت رقم : ......... والقاضي بالطلاق بين الطرفين مع إلزام المشتكى منه بأن يدفع للعارضة مبلغ ............. نفقة العدة والمسكن ومبلغ ................. تعويض عن الطلاق، وتسليمه لها مضمون قائمة الأمتعة المعترف بها من طرفه مع صرفها للمطالبة بما نقص من أمتعة من القائمة المقدمة من طرفها في الدعوى، وإسناد حضانة الابن إلى أمها مع إلزام المشتكى منه لدفع مبلغ ............ نفقة الابن، علاوة على المنح العائلية ابتداء من شهر سبتمبر ................ إلى غاية سقوطها شرعا مع حق الزيارة ...............

تلتمس الشاكية: 

- قبول تحريك الدعوى العمومية وتعيين مبلغ الكفالة. 

مع كافة التحفظات عن الشاكية / وكيلها 

المراجع :

https://elmouhami.com/%D","In the beginning, the tree must be mobilized and the name of the court, and then fill the name of the complainant, where you live and the name of the complainant, where to live and determine the topic, the complaint of family neglect.

In addition, writing the content I am married to the complainant with him with clarifying the marriage contract and the date of marriage and under any number and how many children mentioned their names, and this formula can be clarified.
As follows :

 Complainant ..., Ibn ........ (Father) ............ and ............ (Mother) ... ..............., Hunting with ................... (address) .......... .............. Subject: A complaint for family neglect by direct summons.

I am honored to file this complaint against you: ................ - asking to file the facts of the complaint represented in the following: - Where it is on ............. .... A judgment was issued by a court ............., the Family Affairs Department under the number: ......... and the judge of divorce between the two parties, while obliging the complainant to pay the model to the exhibitor. ........ Lack of luggage from the list submitted by her in the case, and assigning the custody of the son to her mother, while obliging the complainant to pay the amount of the son, in addition to family grants starting in September ..... ........... To the end of her legally falling with the right to visit ...............

Skepticism:

Acceptance of moving the public lawsuit and setting the bail amount.

With all reservations about the complainant / its agent

the reviewer :

https://elmouhami.com/%D"
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%85%D8%A7-%D9%87%D9%8A-%D9%82%D8%B5%D8%A9-%D8%B9%D8%A7%D8%AF%D8%A9-%D9%88%D8%B6%D8%B9-%D8%A7%D9%84%D9%85%D9%84%D8%AD-%D9%81%D9%8A-%D9%82%D9%87%D9%88%D8%A9-%D8%A7%D9%84%D8%AE%D8%B7%D9%88%D8%A8%D8%A9-%D9%88%D9%85%D8%AA%D9%89-%D8%A8%D8%AF%D8%A3%D8%AA-%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B9%D8%A7%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7,"ما هي قصة عادة وضع الملح في قهوة الخطوبة ومتى بدأت هذه العادة في تركيا؟",What is the story behind the custom of putting salt in engagement coffee and when did it start in Turkey?,"لمّا قرأت السّؤال عملت قهوة ☕️ 
الآن سأُخبرك شيئًا مُهمًّا عن العادات المُتعلّقة بموضوع الخطوبة، ليس فقط في تركيا بل في معظم بلاد العالم، ما يحدث هو أنّ العريس أو الخاطب يجب أن يُثبت رجولته، مهما كان الفعل غبيًّا أو مُنافيًا للمنطق. 

مثلًا من عادات مناطق كثيرة في شرق آسيا يُجلد العريس وما لازم تظهر على وجهه أعراض أنّه يتألّم وهيك بكون أثبت للعروس وأهلها أنّه ""زلمة وقدها"" أي أنّه قادر على تحمّل المسؤوليّة.  ومبدأ القهوة المالحة كذلك، إذا شربها دون أن تظهر عليه علامات العصبيّة أو التضايق أو ""النّرفزة"" يكون جاهز للحياة الزّوجيّة وقادر على تحمّل المسؤولية.

في الأردن مثلًا يُثبت العريس نفسه عن طريق المهر، كلّما دفع مهرًا أعلى أثبت أنّه أقدر على بناء أُسرة، وتحمّل الأعباء المادّية. 

في قصص بتقول أنّه موضوع القهوة المالحة بسبب قصّة مُحارب عُثماني لمّا عاد وتقدّم لوحدة بحبها قال لها ""أشتاق لقهوة الحرب المالحة"" وعملتله قهوة مالحة وصار تقليد، لكنّني أستبعد أن تكون هذه القصّة حقيقيّة. 

أنا شخصيًّا أرى أنّ كل هذه العادات دون جدوى تُذكر، ومُضحكة جدًا ولا تحتمل أن نحترمها أصلًا لأنّها مُنافية للعقلانيّة والمنطق! أين الرّجولة في شرب القهوة مالحة أو تحمّل الجلد دون أن يظهر ذلك على وجه العريس؟ يعني ألا يمكن أن يدل ذلك على قسوته؟ هذا غباء، وحتّى التكثير من المهر لإثبات الرّجولة غباء. ","When I read the question, I made coffee ☕️
Now I will tell you something important about the habits related to the issue of engagement, not only in Turkey but in most countries of the world, what happens is that the groom or the suitor must prove his manhood, no matter how stupid or contrary to logic.

For example, one of the customs of many areas in East Asia is whipping the groom and what is necessary on his face symptoms is that he suffers from the fact that the bride and her family have been proven that he is ""Zalmah and her and her and her and her that he is able to assume responsibility. And the principle of salty coffee as well, if he drank it without showing signs of nervousness, annoyance, or ""jurisprudence"", is ready for married life and is able to assume responsibility.

In Jordan, for example, the groom proves itself through the dowry, the higher the dowry, the more it is better to build a family and bear the material burdens.

In stories she says that it is the subject of salty coffee because of the story of an Ottoman warrior when he returned and presented a unit of her love, he said to her, ""I miss the coffee of salty war"" and made it salty coffee and became a tradition, but I exclude this story is real.

Personally, I see that all these habits are in vain, and it is very funny and cannot be respected at all because it is contrary to rationality and logic! Where is the man to drink salty coffee or tolerate the skin without this appearing on the groom's face? I mean, can this not indicate his cruelty? This is stupidity, and even multiplying the dowry to prove the man is stupidity."
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%85%D8%A7-%D8%A7%D9%84%D8%B9%D8%A7%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%8A-%D9%83%D8%A7%D9%86%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%A7%D9%87%D9%84%D9%8A%D8%A9-%D9%88%D8%AD%D8%B1%D9%85%D9%87%D8%A7-%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85,ما العادات التي كانت في الجاهلية وحرمها الاسلام ؟,What customs were practiced in Jahiliyyah and forbidden by Islam?,"جاء الاسلام ليعيد ترتيب حياة البشر بعد أن كانت مبعثرة ، وكانت العادات فيها على الأغلب سيئة لا ترقى بالانسان ولا تحترمه، مع وجود بعض الجيد منها كصفات الكرم والجود ، وعادة العاقلة التي تجعل ابناء الفخذ الواحد يدفعون بالدية مع ابن فخذهم، وصفة تحريم الزنا البواح واتخاذ الذوق العام نظرا من مظاهر الحياة في الجاهلية.لكن هناك عادات ألغاها الدين الاسلامي لانه لا يوجد فيها مصلحة للفرد والمجتمع ، ومنها:-


وأد البنات وسلب حقوقهن المادية، وعدم توريثها وعدم مشاورتها في الزواج او الطلاق، وعدم قبضها لمهرها حين تتزوج بل يأخذه والدها، فجاء الاسلام واعطى للمراة حقوقا تامة ولغى اي عادة سيئة تمتهنها.

الربا، كان الربا ظاهرة متفشية و عادة مستأصلة في الجاهلية فجاء الاسلام وحرمه.

اقامة نوادي للقمار وشرب الخمر، فجاء الاسلام وحرمها والغاها.

عادة بيع الذكور والاناث وتحويلهم لعبيد واماء، وكانوا يبيعون ويتاجرون بالبشر ، ( الرقيق).

قتل الاولاد من فقر أو عار، فكان الفقير حين تلد زوجته يقتل المولود، فجاء الاسلام ونهى عن ذلك بقوله تعالى :"" ولا تقتلوا اولادكم من إملاق نحن نرزقكم واياهم""","Islam came to rearrange human life after it was scattered, and the habits in it were mostly bad, not to live up with a person and do not respect him, with some good ones such as the characteristics of generosity and generosity, and usually the sane person who makes the people of one thigh pay the religion with Ibn Fakhm, the recipe for the prohibition of adultery and taking Public taste due to the aspects of life in pre-Islamic times, but there are customs that the Islamic religion canceled because there is no interest in the individual and society, including:-


He led the girls and robbed their material rights, not to inherit them and not consult them in marriage or divorce, and not to catch her dowry when she marries, but her father takes it, so Islam came and gave the woman full rights and canceled any bad habit that she is practicing.

Usury, usury was a rampant phenomenon and a habit of pre -Islamic pre -Islamic times, so Islam came and forbidden.

Establishing clubs for gambling and drinking wine, so Islam came, forbidden and seduced.

Usually the sale of males and females and converting them to slaves and pain, and they were selling and trading in humans, (slave).

The children were killed from poverty or shame, so the poor when his wife gave birth to killing the newborn, so Islam came and forbade that by the Almighty saying:"
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%AD%D8%B1%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D8%B3%D9%84%D8%A7%D9%85,لماذا حرم الخمر في الاسلام؟,Why is alcohol forbidden in Islam?,حين جاء الإسلام كان هنالك العديد من العادات الجاهلية السيئة التي اعتاد عليها الناس وكانوا يمارسونها لأعوام عديدة منها شرب الخمر فجاء الإسلام وحرّمهُ بالتدرّج وبحكمة لأن شرب الخمر من الأمور التي فيها ضرر على الإنسان وصحتّه الجسدية والعقلية وفيها إهدار لطاقاته ومسّ بكرامته لأنه حين يدمن الإنسان على شرب الخمر يقوم بالتصرف بعنف وبدون رويّة وقد يؤذي مَن حوله حتى لو كان أقرب الناس إليه كما انه قد يبيع نفسه حتى يشتري المزيد من الخمر في حالة إدمانه عليه وفي هذه قمة الإهانة لإنسانية الإنسان التي جاء الإسلام ليدافع عنها وليعلّم الناس كيف يعيشون حياة كريمة ونقية وسليمة.,"When Islam came, there were many bad pre -Islamic customs that people used to and practiced for many years, including drinking alcohol, so Islam came and prohibited it by graduating and wisdom because drinking wine is one of the things that is harmful to the human being and his physical and mental health and in which he wasted his energy and touched his dignity because when a person is addicted to drinking Wine is violently and without a narration and may harm those around him, even if he is the closest people to him, just as he may sell himself until he buys more wine in the event of his addiction to him, and in this the height of insulting the humanity of man that Islam came to defend and let people teach how to live a decent, pure and sound life."
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%83%D9%8A%D9%81-%D8%AA%D9%81%D8%B3%D8%B1-%D8%B3%D8%A8%D8%A8-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1-%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A3%D9%83%D9%84-%D8%A8%D8%A7%D9%84%D9%8A%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D9%8A%D8%A9,"كيف تفسر سبب انتشار عادة ""الأكل باليد"" في الثقافة الهندية؟","How do you explain the prevalence of ""eating with your hands"" in Indian culture?","الهند مدينة الثقافات و المعتقدات و التجمع الضخم لمختلف الاديان، المدينة التي تأسست ثقافاتها من معتقدات شعبها، فالثقافة ليست مجموعة أفكار فحسب، ولكنها نظرية في السلوك بما يرسم طريق الحياة إجمالا، وبما يتمثل فيه الطابع العام الذي ينطبع عليه شعب من الشعوب، ويكون للعقائد والقيم واللغة والمبادئ والقوانين شعاراً للتمايز بين الثقافات وتنوعها. 
اذا كنت من محبين السفر و التعرف على ثقافات الشعوب أو أنك زرت الهند في أحد أيام حياتك، لعلك لاحظت مدى تعدد ثقافات شعبها و اختلافهم وخلال رحلتك او اذا ذهبت للسينما لمشاهدة فيلم بوليوودي، سوف تلاحظ ان من ينشأ في بيوت هندية يستطيع أن يرى الأم والجدة تقيسان كمية ”الماسالا“ التي تضاف إلى الغذاء بأيديهن وأصابعهن. مقبض اليد هو في الواقع وحدة قياس مفضلة لتقدير الكمية المناسبة للجسم في مختلف الثقافات وتحديدا الهندية. 
نظراً لأهمية اليد لدى الشعوب الهندية في التقاليد الهندية القديمة، يقال إن:“ اليدين والقدمين هي ناقلات العناصر الخمسة: النار والهواء والتراب والماء، والأثير. وكل إصبع أو أخمص القدمين هو عبارة عن وعاء أو ناقل لطاقة تخص عنصراً بعينه“.
ففي التقاليد الهندية القديمة وفي الديانات مثل البوذية، تحمل المودرا دلالة روحية. فهي توجد في تماثيل بوذا، ويتم تطبيقها في بعض الأحيان في بعض الممارسات الدينية او من خلال التأمل واليوغا، لذلك يفضل أغلب الأفراد في المجتمع الهندي الأكل باليد ترسيخاً لمعتقداتهم. 

إنتقالاً من الثقافات القديمة الى الثقافات الحديثة تعتبر عادة الأكل باليد من العادات المنتشرة بشكل واسع في المدن الهندية. 
الشوكة في يدك اليمين و السكين في يدك الشمال! تلك الشوكة للسلطة و تلك المأكولات البحرية! 
هذه الأوامر لا يمكن سماعها حول مائدة الطعام في بومباي الكثير من الهنود يأكلون باليد في حياتهم اليومية ، وليس لذلك اي علاقة بأداب اللباقة، وغالباً ما ينصح الزائر للهند أن يضع عقله الغربي جانباً وإلا فلن يفهم المجتمع الهندي، وهذا يتجسد في مختلف المجالات التي من الممكن ان تلاحظ اختلاف شكلها الخارجي مع تشابه جوهرها الداخلي. على مدى قرون من الزمن تعلم الهنود تناول الطعام بأيديهم منذ طفولتهم، وهذا أيا كانت الخلفية الإجتماعية، أما السبب فهو يكمن في الثقافة العريقة للبلاد وفي طقوسها القديمة وتناقل هذه الثقافة عبر الأجيال و ربطها بمعتقدات ترسخت في عقول الأفراد عبر الأجيال، مما جعلها من العادات المنتشرة التي تعكس ثقافة المجتمع على طاولة الطعام. 
","India is the city of cultures, beliefs and the huge assembly of various religions, the city whose cultures are founded by the beliefs of its people, as culture is not only a group of ideas, but it is a theory of behavior in a way that draws the path of life in general, and in which the general nature on which a people of peoples are printed, and the beliefs and values ​​are Language, principles and laws as a slogan for the differentiation and diversity of cultures.
If you are a fan of traveling and getting to know the cultures of peoples, or you visited India in one of the days of your life, you may notice the extent of the multiplicity of the cultures of its people and their differences and during your journey or if you go to cinema to watch a Bollywood movie, you will notice that whoever arises in Indian houses can see the mother and grandmother The amount of ""Masala"", which is added to the food with their hands and fingers. Hand handle is actually a preferred unit for estimating the appropriate amount of the body in various cultures, specifically Indian.
Due to the importance of the hand in the Indian peoples in ancient Indian traditions, it is said that: “Hands and feet are the five elements carriers: fire, air, dirt, water, and ether. Each finger or toe is a bowl or energy carrier of a specific element. ”
In ancient Indian traditions and in religions such as Buddhism, the Modra carries a spiritual indication. They are found in Buddha statues, and are sometimes applied in some religious practices or through meditation and yoga, so most individuals in Indian society are preferred to eat by hand to consolidate their beliefs.

Transfer from ancient cultures to modern cultures, usually eating by hand is one of the widespread habits in Indian cities.
The fork is in your right and the knife in your north! That fork for power and those seafood!
These orders cannot be heard about the dining table in Bombay. Many Indians eat by hand in their daily lives, and this is not what is related to the etiquette of tact, and the visitor of India is often advised to put his western mind aside, otherwise the Indian society will not understand, and this is embodied in the various fields that can To notice its external shape with the similarity of its inner essence. For centuries, the Indians have learned to eat with their hands since their childhood, and this is, whatever the social background, but the reason lies in the ancient culture of the country and in its ancient rituals and transmitting this culture through generations and linking it with beliefs that have been established in the minds of individuals through generations, which made it one of the widespread customs Which reflects the culture of society on the dining table."
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%83%D9%8A%D9%81-%D8%A3%D9%87%D8%A7%D8%AC%D8%B1-%D8%A5%D9%84%D9%89-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D9%85%D9%86-%D9%84%D8%A8%D9%86%D8%A7%D9%86,"كيف أهاجر إلى أمريكا من لبنان؟",How do I immigrate to America from Lebanon?,"تعد الهجرة إلى الولايات المتحدة الأمريكية هي الأكثر شيوعاً في الجمهورية اللبنانية وذلك لوجود مشاركة سياسية واجتماعية كبيرة بين البلدين، حيث أنه يوجد حوالي 500,000 لبناني– أمريكي يعيش في الولايات المتحدة الأمريكية، ويقال أن أعداد المهاجرين يفوق عدد السكان داخل لبنان؛ يرجع سبب ذلك للتدهور الاقتصادي والمالي الحاصل في جمهورية لبنان مما يجعل سكانها يبحثون عن بداية لحياة جديدة.

بالنسبة للتقدم بطلب الهجرة إلى الولايات المتحدة الأمريكية فعلى الراغب بذلك أن يقوم بـالخطوات التالية:

أولاً: أن يكون حاصلاً على ضمان بمن يكفله من أشخاص محددين وهم:

1- مواطن أمريكي، أو

2- قريب أو أقرباء له من أفراد أسرته المباشرة المقيمين بشكل دائم وقانوني في الولايات المتحدة الأمريكية، أو

3- صاحب عمل أمريكي الجنسية.

ويتم إجراء ذلك بأن يقوم الكفيل من أحد المذكورين أعلاه بتقديم الطلب نيابة عنك إلى مصلحة الجنسية والهجرة الأميركية (USCIS).

ثانياً: بعد موافقة مصلحة الجنسية والهجرة الأمريكية على الطلب قم باتباع الخطوات في إجراءات تأشيرة الهجرة التي تريدها على الموقع وقم باختيار تأشيرة الهجرة (DS-260) ومن ثم قم بإدخال رقم طلبك وإكمال باقي الإجراءات.

ملحوظات مهمة: 
- يتم إصدار تأشيرات الهجرة إلى الولايات المتحدة الأمريكية للمواطنين والمقيمين في الجمهورية اللبنانية بالسفارة الأمريكية الواقعة في (عوكر). 

- يمكنك الاستعلام عن رسوم التأشيرة التي اخترتها من خلال الموقع ذاته. ","Immigration to the United States of America is the most common in the Lebanese Republic due to the existence of a large political and social participation between the two countries, as there are about 500,000 Lebanese -American living in the United States of America, and the number of migrants is said to exceed the population inside Lebanon; The reason for this is due to the economic and financial deterioration in the Republic of Lebanon, which makes its residents searching for the beginning of a new life.

As for applying for immigration to the United States of America, those who want to do this must take the following steps:

First: He must have a guarantee of those guaranteed by specific people, and they are:

1- An American citizen, or

2- A relative or relatives of his direct family, who are permanently and legally residing in the United States of America, or

3- An American employer.

This is done by the sponsor from one of the above mentioned on the request on behalf of the US Citizen and Immigration Authority (USCIS).

Second: After the approval of the American Nationality and Immigration Authority on the request, follow the steps in the immigration visa procedures you want on the site and choose the immigration visa (DS-260) and then enter your request number and complete the rest of the procedures.

Important notes:
Immigration visas are issued to the United States of America for citizens and residents of the Lebanese Republic at the American embassy in (Aker).

- You can inquire about the visa fees you have chosen through the site itself."
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%B3%D9%85%D9%8A-%D8%A7%D8%A8%D9%86-%D8%A8%D8%B7%D9%88%D8%B7%D8%A9-%D8%A8%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%A7%D8%B3%D9%85-1,"لماذا سمي ابن بطوطة بهذا الاسم؟",Why is Ibn Battuta named Ibn Battuta?,"ابن بطوطة هو رحالة مغربى ولد في طنجة، قضى ٢٨ سنه فى السفر و الرحلات، و اختلف الأقاويل حول تسمية ابن بطوطة بهذا الاسم فالبعض يقول أنه لم يحمل أى شخص فى عائلته اسم بطوطة، بل تم أخذ اللقب من والدته التى كان اسمها الأصلى ""فطومة"" وتم تحريفه ليصبح ""بطوطة"" وظل ملقبا بهذا الاسم طوال حياته. 
بينما تشير أقاويل أخرى إلى أنه جزء من اسم عائلته فاسمه بالكامل كان ""أبو عبد الله محمد بن عبد الله بن محمد بن إبراهيم بن يوسف اللواتى الطنجى بن بطوطة بن حميد الغازى بن القريش العلى"".","Ibn Battuta is a Moroccan traveler, born in Tangier, who spent 28 years traveling and trips, and the rumors differed about the name of Ibn Battuta with this name. Some say that he did not carry any person in his family the name of Battuta, but the title was taken from his mother whose original name was. He was distorted to become ""Tawta"" and remained nicknamed this name throughout his life.
While other statements indicate that he is part of his family's name, his name is completely, ""Abu Abdullah Muhammad bin Abdullah bin Muhammad bin Ibrahim bin Yusuf al -Lati al -Tanji bin Battuta bin Hamid al -Ghazi bin al -Quraish al -Ali."""
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%B3%D9%85%D9%8A-%D8%A7%D9%84%D9%82%D8%B1%D9%82%D9%8A%D8%B9%D8%A7%D9%86-%D8%A8%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%A7%D8%B3%D9%85,لماذا سمي القرقيعان بهذا الاسم؟,Why is Qurqaan so named?,"قيل أن القرقيعان: كلمة عامية وجاء في اللغة ما هو قريباً منها في مادة ((قَرَعَ)) بمعنى دقه, والمراد بها إحياء ليلة مخصوصة بعمل خاص معتاد. إحياء ليلة مخصوصة : ليلة الخامس عشر من رمضان وهي الأصل. بعمل خاص : كقرع الصبيان أبواب البيوت , من أجل الحلوى ، واجتماع الناس للطعام . معتاد : يعود كل سنة , كعيد الفطر والأضحى .","It was said that Al -Qarqaan: a colloquial word and said in the language what is close to it in the article ((Qaraq)) in the sense of accuracy, and what is meant by reviving a special night is a regular special work. Reviving a special night: the night of the fifteenth of Ramadan, which is the origin. Special work: such as boys, the doors of homes, for candy, and people's meeting. Undership: It returns every year, such as Eid al -Fitr and al -Adha."
Arabic,Ujeeb,615039e5815124bccc71c92b,https://ujeeb.com/%D9%83%D9%8A%D9%81-%D9%86%D8%B4%D8%A3%D8%AA-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,"كيف نشأت اللغة العربية؟
",How did the Arabic language originate?,"تعد اللغة العربية من اللغات السامية التي انتشرت في الشرق. ويقال أنها ظهرت على يد سيدنا إسماعيل عليه السلام وأنه تعلمها من أهل الجزيرة العربية. وقد تم وضع قواعد اللغة العربية من نحو وصرف على يد أبو الأسود الدؤلي. تجدر الإشارة إلى أن اللغة هي مجموعة المفردات والمعاني التي تحكمها مجموعة من القواعد وتكتب بحروف معينة خاصة ويستطيع الفرد استخدامها للتعبير عن نفسه وآرائه ومعتقداته وحاجاته والتواصل بها مع الآخرين. وتتميز الشعوب عادةً بلغات خاصة بها يستخدمونها فيما بينهم. وتعد اللغة العربية اللغة التي نزل بها القرآن الكريم، ولا بد من تعلمها لتعلم أحكام الدين الإسلامي الموجودة في الكتاب والسنة.
","The Arabic language is one of the Semitic languages ​​that spread in the East. It is said that it appeared at the hands of our master Ismail, peace be upon him, and that he learned it from the people of the Arabian Peninsula. The rules of the Arabic language, including grammar and morphology, were developed by Abu Al-Aswad Al-Du'ali. It should be noted that language is a set of vocabulary and meanings governed by a set of rules and written in certain special letters that an individual can use to express himself, his opinions, beliefs, and needs and communicate them with others. Peoples usually have their own languages ​​that they use among themselves. The Arabic language is the language in which the Holy Qur’an was revealed, and it must be learned in order to learn the provisions of the Islamic religion found in the Qur’an and Sunnah."
